a,profile_b,profile_NLL,optimizer_success,delta_NLL
2.592610981147395,-2.541894030190403,2026740.9616651693,True,21601.58940832736
2.6092776478140616,-2.561028790899594,2025068.809462491,True,19929.43720564898
2.6259443144807286,-2.58015278129716,2023472.142891354,True,18332.77063451195
2.6426109811473952,-2.5992661625729903,2021949.8414800512,True,16810.46922320919
2.659277647814062,-2.6183690923428493,2020500.8053404163,True,15361.433083574288
2.6759443144807284,-2.637461724752464,2019123.9547257135,True,13984.582468871493
2.692610981147395,-2.656544210566687,2017818.2295990384,True,12678.857342196396
2.7092776478140617,-2.675616697259347,2016582.5892119613,True,11443.216955119278
2.7259443144807287,-2.694679329104065,2015416.0116931724,True,10276.639436330413
2.7426109811473953,-2.7137322472555105,2014317.49364687,True,9178.121390027925
2.759277647814062,-2.732775549273441,2013286.0497606625,True,8146.677503820509
2.7759443144807285,-2.751809451179179,2012320.7124227446,True,7181.340165902628
2.792610981147395,-2.7708340861147813,2011420.5313481137,True,6281.159091271693
2.8092776478140618,-2.7898495015987894,2010584.5732136117,True,5445.200956769753
2.8259443144807284,-2.8088558652487996,2009811.9213015642,True,4672.5490447222255
2.842610981147395,-2.827853259208333,2009101.675151811,True,3962.302894969005
2.8592776478140616,-2.8468419309404176,2008452.9502219106,True,3313.577965068631
2.8759443144807286,-2.865821873528053,2007864.8775553238,True,2725.5052984817885
2.8926109811473952,-2.884793202692317,2007336.603457372,True,2197.231200529961
2.909277647814062,-2.9037561610728306,2006867.2891787777,True,1727.9169219357427
2.9259443144807284,-2.9227106886711307,2006456.1106066005,True,1316.7383497585543
2.942610981147395,-2.94165702437227,2006102.2579623791,True,962.8857055371627
2.9592776478140617,-2.960595232446699,2005804.9355073024,True,665.5632504604291
2.9759443144807287,-2.9795254181194633,2005563.3612542364,True,423.98899739445187
2.9926109811473953,-2.998447684505828,2005376.7666864316,True,237.39442958962172
3.009277647814062,-3.017362132691717,2005244.3964827454,True,105.02422590344213
3.0259443144807285,-3.0362688617582445,2005165.5082492179,True,26.13599237590097
3.042610981147395,-3.0551679688476465,2005139.372256842,True,0.0
3.0592776478140618,-3.074059549214029,2005165.271185373,True,25.8989285309799
3.0759443144807284,-3.0929436962635175,2005242.4998730263,True,103.12761618429795
3.092610981147395,-3.111820501599103,2005370.3650719188,True,230.99281507683918
3.1092776478140616,-3.1306900550711556,2005548.1852091076,True,408.81295226560906
3.125944314480728,-3.149552444820592,2005775.2901530913,True,635.9178962493315
3.1426109811473952,-3.168407757316661,2006051.0209856306,True,911.6487287885975
3.159277647814062,-3.1872560774062966,2006374.7297787648,True,1235.3575219227932
3.1759443144807284,-3.206097488342878,2006745.7793768877,True,1606.4071200457402
3.192610981147395,-3.2249320718348344,2007163.5431837616,True,2024.1709269196726
3.209277647814062,-3.243759908081935,2007627.4049543464,True,2488.0326975043863
3.2259443144807287,-3.2625810758040625,2008136.7585913218,True,2997.3863344797865
3.2426109811473953,-3.2813956522898273,2008691.0079461895,True,3551.6356893475167
3.259277647814062,-3.300203713420709,2009289.5666248417,True,4150.194367999677
3.2759443144807285,-3.319005341514009,2009931.8577974846,True,4792.485540642636
3.292610981147395,-3.3378005442085152,2010617.3140128092,True,5477.941755967215
3.3092776478140618,-3.3565895502198755,2011345.3770163043,True,6206.004759462317
3.3259443144807284,-3.3753722815099936,2012115.4975726176,True,6976.125315775629
3.342610981147395,-3.3941488569855367,2012927.1352918495,True,7787.76303500752
3.3592776478140616,-3.4129193447914163,2013779.7584596996,True,8640.386202857597
3.375944314480728,-3.4316838118868174,2014672.8438713613,True,9533.471614519367
3.3926109811473952,-3.4504423240579123,2015605.8766690772,True,10466.504412235226
3.409277647814062,-3.4691949460068012,2016578.3501832634,True,11438.977926421445
3.4259443144807284,-3.487941689526509,2017589.76577712,True,12450.393520277925
3.442610981147395,-3.5066827724124154,2018639.632694634,True,13500.260437791934
3.459277647814062,-3.525418100785383,2019727.4679119072,True,14588.095655065263
3.4759443144807287,-3.54414778685343,2020852.7959917102,True,15713.423734868178
3.4926109811473953,-3.562871890020381,2022015.148941198,True,16875.776684355922
3.509277647814062,-3.581590468718838,2023214.0660727066,True,18074.693815864623
3.5259443144807285,-3.6003035804093066,2024449.0938675553,True,19309.721610713284
3.542610981147395,-3.619011281629801,2025719.78584278,True,20580.413585938048
3.5592776478140618,-3.637713628007278,2027025.7024207357,True,21886.330163893756
3.5759443144807284,-3.6564106742535416,2028366.4108014884,True,23227.038544646464
3.592610981147395,-3.675102474248438,2029741.4848379362,True,24602.11258109426
3.6092776478140616,-3.6937890809506224,2031150.5049135948,True,26011.13265675283
3.625944314480728,-3.712470546561921,2032593.0578229777,True,27453.685566135682
3.6426109811473952,-3.7311469224069405,2034068.736654518,True,28929.364397675963
3.659277647814062,-3.7498182590264673,2035577.1406759652,True,30437.768419123255
3.6759443144807284,-3.7684846062216506,2037117.875222197,True,31978.50296535506
3.692610981147395,-3.7871460129637646,2038690.5515853965,True,33551.17932855454
3.709277647814062,-3.80580252751743,2040294.7869075306,True,35155.414650688646
3.7259443144807287,-3.824454197417313,2041930.2040750813,True,36790.8318182393
3.7426109811473953,-3.8431010694782644,2043596.4316159727,True,38457.05935913068
3.759277647814062,-3.8617431897992374,2045293.103598646,True,40153.73134180391
3.7759443144807285,-3.8803806038476596,2047019.859533228,True,41880.487276386004
3.792610981147395,-3.899013356360654,2048776.3442747472,True,43636.97201790521
3.8092776478140618,-3.9176414914451425,2050562.2079283511,True,45422.83567150915
3.8259443144807284,-3.9362650525774785,2052377.105756471,True,47237.73349962896
3.842610981147395,-3.9548840826124554,2054220.698087898,True,49081.32583105611
3.8592776478140616,-3.9734986237792413,2056092.650228721,True,50953.27797187911
3.875944314480728,-3.99210871768797,2057992.6323750832,True,52853.26011824119
3.892610981147395,-4.010714405396245,2059920.3195277164,True,54780.9472708744
3.909277647814062,-4.0293157273649,2061875.3914082148,True,56736.019151372835
3.9259443144807284,-4.047912723512247,2063857.532377002,True,58718.160120160086
3.942610981147395,-4.066505433178861,2065866.431352959,True,60727.05909611704
3.959277647814062,-4.085093895190932,2067901.7817346705,True,62762.409477828536
3.9759443144807287,-4.1036781478227695,2069963.2813232564,True,64823.90906641446
3.9926109811473953,-4.1222582288390734,2072050.6322467471,True,66911.25998990517
4.009277647814062,-4.140834175516606,2074163.5408859737,True,69024.16862913175
4.0259443144807285,-4.159406024618769,2076301.717801936,True,71162.345545094
4.042610981147395,-4.177973812405985,2078464.8776646133,True,73325.50540777133
