b,profile_a,profile_NLL,optimizer_success,delta_NLL
-3.38850131242632,3.2823655930351663,2011307.8211359335,True,6168.448879091535
-3.3718346457596535,3.2702881612328403,2010722.706867488,True,5583.334610646125
-3.355167979092987,3.258219760330468,2010165.1655376172,True,5025.793280775193
-3.3385013124263203,3.2461604560891475,2009635.4446621072,True,4496.0724052651785
-3.3218346457596537,3.234110314904535,2009133.7943142382,True,3994.4220573962666
-3.305167979092987,3.2220694038240745,2008660.4671513354,True,3521.0948944934644
-3.2885013124263205,3.21003779056861,2008215.7184415166,True,3076.3461846746504
-3.271834645759654,3.1980155434993542,2007799.8060906366,True,2660.4338337946683
-3.255167979092987,3.186002731574113,2007412.9906694195,True,2273.618412577547
-3.2385013124263202,3.173999424528726,2007055.53544079,True,1916.163183948025
-3.2218346457596536,3.1620056927228455,2006727.706387382,True,1588.3341305400245
-3.205167979092987,3.1500216071433176,2006429.772239244,True,1290.3999824021012
-3.1885013124263204,3.1380472395866157,2006162.0045017186,True,1022.6322448765859
-3.1718346457596533,3.1260826623287055,2005924.6774835046,True,785.3052266626619
-3.1551679790929867,3.1141279485528623,2005718.0683248965,True,578.6960680545308
-3.13850131242632,3.102183174533963,2005542.4570261934,True,403.0847693514079
-3.1218346457596535,3.090248409733802,2005398.12647628,True,258.75421943794936
-3.105167979092987,3.078323731786905,2005285.3624813687,True,145.99022452672943
-3.0885013124263203,3.066409216725231,2005204.4537939099,True,65.08153706789017
-3.0718346457596537,3.0545049411150984,2005155.692141649,True,16.319884807104245
-3.055167979092987,3.0426109824480565,2005139.372256842,True,0.0
-3.0385013124263205,3.030727418691016,2005155.791905615,True,16.419648773036897
-3.021834645759654,3.0188543288143403,2005205.2519174668,True,65.8796606247779
-3.005167979092987,3.0069917921375424,2005288.0562149049,True,148.6839580629021
-2.9885013124263202,2.9951398890324543,2005404.5118432152,True,265.1395863732323
-2.9718346457596536,2.983298700825575,2005554.9290003544,True,415.55674351239577
-2.9551679790929866,2.9714683089751093,2005739.6210669563,True,600.248810114339
-2.93850131242632,2.9596487961438163,2005958.904636459,True,819.5323796169832
-2.9218346457596533,2.9478402456074373,2006213.0995453233,True,1073.7272884813137
-2.9051679790929867,2.936042741744522,2006502.5289033602,True,1363.1566465182696
-2.88850131242632,2.9242563689391297,2006827.5191241377,True,1688.1468672957271
-2.8718346457596535,2.912481214561498,2007188.3999554757,True,2049.0276986337267
-2.855167979092987,2.900717361517882,2007585.5045100085,True,2446.132253166521
-2.8385013124263203,2.8889648992207717,2008019.1692958125,True,2879.797038970515
-2.8218346457596537,2.8772239155811694,2008489.7342470922,True,3350.3619902501814
-2.805167979092987,2.865494507395369,2008997.542754903,True,3858.170498060994
-2.7885013124263205,2.853776728389853,2009542.941697918,True,4403.569441076135
-2.7718346457596534,2.842070726515623,2010126.281473213,True,4986.909216371132
-2.755167979092987,2.83037655311256,2010747.9160270677,True,5608.543770225719
-2.7385013124263202,2.8186943024328395,2011408.2028857684,True,6268.8306289264
-2.7218346457596536,2.807024111313269,2012107.5031864042,True,6968.130929562263
-2.7051679790929866,2.7953659921016984,2012846.181707634,True,7706.809450791916
-2.68850131242632,2.783720091336222,2013624.6069004294,True,8485.234643587377
-2.6718346457596533,2.772086503893298,2014443.150918761,True,9303.77866191906
-2.6551679790929867,2.7604653081562516,2015302.1896502299,True,10162.8173933879
-2.63850131242632,2.7488566291766507,2016202.1027466161,True,11062.730489774141
-2.6218346457596535,2.737260520932828,2017143.2736543461,True,12003.901397504145
-2.605167979092987,2.7256771610158403,2018126.0896448442,True,12986.717388002202
-2.5885013124263203,2.7141065246987277,2019150.9418447702,True,14011.569587928243
-2.5718346457596537,2.702548835290252,2020218.2252661148,True,15078.853009272832
-2.555167979092987,2.6910041217443097,2021328.3388361395,True,16188.966579297557
-2.53850131242632,2.6794725042274914,2022481.6854271442,True,17342.313170302194
-2.5218346457596534,2.667954084980202,2023678.671886042,True,18539.299629200017
-2.505167979092987,2.65644898369449,2024919.7090637255,True,19780.33680688357
-2.4885013124263202,2.6449572779078916,2026205.2118442005,True,21065.839587358525
-2.471834645759653,2.6334790652319917,2027535.5991734695,True,22396.226916627493
-2.4551679790929866,2.62201451494781,2028911.2940881439,True,23771.92183130188
-2.43850131242632,2.6105636276363082,2030332.7237437633,True,25193.35148692131
-2.4218346457596533,2.5991266382662888,2031800.3194427963,True,26660.947185954312
