graph_type,weight_mode,n,noise_model,sigma,amplitude,repetition,mean_degree,degree_cv,trace_L,trace_L2,lambda2_L,lambda_max_L,mean_variance,variance_cv,mean_abs_correlation,sigma_condition_number,theoretical_mean_q,spectral_mean_q,mean_q_relative_difference,theoretical_var_q,spectral_var_q,var_q_relative_difference,tau_empirical,tau_spectral,tau_relative_error,pfa_mc_emp_tau,pfa_mc_spec_tau,pfa_theory_emp_tau,pfa_theory_spec_tau,pd_mc_emp_tau,pd_theory_emp_tau,pd_error_emp_tau,pd_mc_spec_tau,pd_theory_spec_tau,pd_error_spec_tau,max_abs_constant_shift,mean_abs_constant_shift,mean_max_noncentrality
star,weighted,30,correlated,0.3,1.75,0,1.8423806055506826,2.604807902702131,55.271418166520476,850.8053079979874,0.5214730865524909,28.688964370797393,0.09000000000000001,0.14600451406880577,0.039374160415819925,6.9504132231404965,5.584669413925326,5.584669413925326,0.0,22.518164162980327,22.518164162980344,7.888550889599456e-16,23.275653394492373,24.358773626127316,0.04653447159044041,0.0118,0.009,0.012011868642267665,0.010000000002991727,0.0496,0.054552772523924924,-0.004952772523924925,0.0468,0.050973781905475274,-0.0041737819054752726,0.0,0.0,20.94537161106507
star,weighted,30,correlated,0.3,3.0,0,1.8423806055506826,2.604807902702131,55.271418166520476,850.8053079979874,0.5214730865524909,28.688964370797393,0.09000000000000001,0.14600451406880577,0.039374160415819925,6.9504132231404965,5.584669413925326,5.584669413925326,0.0,22.518164162980327,22.518164162980344,7.888550889599456e-16,23.275653394492373,24.358773626127316,0.04653447159044041,0.0118,0.009,0.012011868642267665,0.010000000002991727,0.1014,0.10494079150384752,-0.0035407915038475207,0.0908,0.09297492365674297,-0.002174923656742961,0.0,0.0,61.55374514272185
star,weighted,30,correlated,0.3,1.0,1,1.9267484796938468,2.604475536098788,57.802454390815406,929.9325692242577,0.5079863778282269,29.99588893222327,0.09000000000000002,0.14598588427873027,0.0394415773618095,6.950413223140491,5.843238921377523,5.843238921377523,0.0,24.657284962791184,24.657284962791195,4.322512009122277e-16,24.8894838946326,25.48978970160381,0.024118853147479923,0.0096,0.0084,0.011018313499361665,0.010000000001922749,0.0314,0.03407181139749494,-0.002671811397494943,0.0296,0.03245118154156453,-0.0028511815415645306,0.0,0.0,6.965917014937511
star,weighted,30,correlated,0.3,1.75,1,1.9267484796938468,2.604475536098788,57.802454390815406,929.9325692242577,0.5079863778282269,29.99588893222327,0.09000000000000002,0.14598588427873027,0.0394415773618095,6.950413223140491,5.843238921377523,5.843238921377523,0.0,24.657284962791184,24.657284962791195,4.322512009122277e-16,24.8894838946326,25.48978970160381,0.024118853147479923,0.0096,0.0084,0.011018313499361665,0.010000000001922749,0.0534,0.052745382349913265,0.0006546176500867376,0.0518,0.05093521040750022,0.0008647895924997762,0.0,0.0,21.333120858246122
star,weighted,30,correlated,0.3,3.0,1,1.9267484796938468,2.604475536098788,57.802454390815406,929.9325692242577,0.5079863778282269,29.99588893222327,0.09000000000000002,0.14598588427873027,0.0394415773618095,6.950413223140491,5.843238921377523,5.843238921377523,0.0,24.657284962791184,24.657284962791195,4.322512009122277e-16,24.8894838946326,25.48978970160381,0.024118853147479923,0.0096,0.0084,0.011018313499361665,0.010000000001922749,0.097,0.09834949900791248,-0.0013494990079124802,0.0908,0.09237524198192845,-0.0015752419819284463,0.0,0.0,62.6932531344376
star,weighted,30,correlated,0.3,1.0,2,2.0288250991879138,2.603232285577252,60.864752975637415,1028.6773925923362,0.5873493626749853,31.557754414956545,0.09000000000000001,0.1459161976856905,0.03965697283797467,6.950413223140507,6.1631845120656035,6.163184512065607,5.764412329122047e-16,27.451756717923285,27.45175671792331,9.059163683818643e-16,26.744702427054612,26.896707195057516,0.005683546803988276,0.0084,0.0084,0.010235167901842646,0.010000000002546527,0.0356,0.03276715112938261,0.0028328488706173896,0.0352,0.03238944496587762,0.0028105550341223848,0.0,0.0,7.789384629600925
star,weighted,30,correlated,0.3,1.75,2,2.0288250991879138,2.603232285577252,60.864752975637415,1028.6773925923362,0.5873493626749853,31.557754414956545,0.09000000000000001,0.1459161976856905,0.03965697283797467,6.950413223140507,6.1631845120656035,6.163184512065607,5.764412329122047e-16,27.451756717923285,27.45175671792331,9.059163683818643e-16,26.744702427054612,26.896707195057516,0.005683546803988276,0.0084,0.0084,0.010235167901842646,0.010000000002546527,0.0492,0.051200959681061545,-0.002000959681061544,0.0488,0.05078546339244893,-0.0019854633924489273,0.0,0.0,23.85499042815284
star,weighted,30,correlated,0.3,3.0,2,2.0288250991879138,2.603232285577252,60.864752975637415,1028.6773925923362,0.5873493626749853,31.557754414956545,0.09000000000000001,0.1459161976856905,0.03965697283797467,6.950413223140507,6.1631845120656035,6.163184512065607,5.764412329122047e-16,27.451756717923285,27.45175671792331,9.059163683818643e-16,26.744702427054612,26.896707195057516,0.005683546803988276,0.0084,0.0084,0.010235167901842646,0.010000000002546527,0.0914,0.09105647570727227,0.0003435242927277288,0.09,0.08974441863115283,0.00025558136884716587,0.0,0.0,70.10446166640833
star,weighted,60,iid,0.15,1.0,0,1.9746273079272614,3.7784499575419983,118.47763847563569,3703.427747013036,0.5266993062313472,60.33295077998037,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.665746865701804,2.6657468657018026,-4.997727453763489e-16,3.7497205938506992,3.7497205938506952,-1.06589352156133e-15,10.352670950983311,10.328882016511121,-0.0022978547840285107,0.0102,0.0102,0.009902097114938946,0.010000000000012388,0.0284,0.03230415929550908,-0.00390415929550908,0.0284,0.03245874115678097,-0.004058741156780968,0.0,0.0,25.338000051648294
star,weighted,60,iid,0.15,1.75,0,1.9746273079272614,3.7784499575419983,118.47763847563569,3703.427747013036,0.5266993062313472,60.33295077998037,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.665746865701804,2.6657468657018026,-4.997727453763489e-16,3.7497205938506992,3.7497205938506952,-1.06589352156133e-15,10.352670950983311,10.328882016511121,-0.0022978547840285107,0.0102,0.0102,0.009902097114938946,0.010000000000012388,0.061,0.0601449069520553,0.000855093047944698,0.062,0.060582758049936264,0.0014172419500637357,0.0,0.0,77.59762515817287
star,weighted,60,iid,0.15,3.0,0,1.9746273079272614,3.7784499575419983,118.47763847563569,3703.427747013036,0.5266993062313472,60.33295077998037,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.665746865701804,2.6657468657018026,-4.997727453763489e-16,3.7497205938506992,3.7497205938506952,-1.06589352156133e-15,10.352670950983311,10.328882016511121,-0.0022978547840285107,0.0102,0.0102,0.009902097114938946,0.010000000000012388,0.6028,0.6054065240138858,-0.002606524013885836,0.6046,0.6078148490862976,-0.0032148490862975443,0.0,0.0,228.04200046483456
star,weighted,60,iid,0.15,1.0,1,2.0085543581776695,3.778277331729952,120.51326149066016,3830.8345856770675,0.5109450200851247,61.36410645460598,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.7115483835398546,2.7115483835398537,-3.2755396329702655e-16,3.8787200179980292,3.8787200179980292,0.0,9.665925101066092,10.505594544683692,0.08686902027877186,0.013,0.0094,0.01409178416989626,0.010000000000011278,0.0426,0.03890657946509553,0.0036934205349044708,0.0364,0.032442786053823766,0.003957213946176236,0.0,0.0,27.547436822597277
star,weighted,60,iid,0.15,1.75,1,2.0085543581776695,3.778277331729952,120.51326149066016,3830.8345856770675,0.5109450200851247,61.36410645460598,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.7115483835398546,2.7115483835398537,-3.2755396329702655e-16,3.8787200179980292,3.8787200179980292,0.0,9.665925101066092,10.505594544683692,0.08686902027877186,0.013,0.0094,0.01409178416989626,0.010000000000011278,0.0788,0.07847968016055536,0.00032031983944463827,0.0584,0.0601518622705053,-0.0017518622705052986,0.0,0.0,84.36402526920416
star,weighted,60,iid,0.15,3.0,1,2.0085543581776695,3.778277331729952,120.51326149066016,3830.8345856770675,0.5109450200851247,61.36410645460598,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.7115483835398546,2.7115483835398537,-3.2755396329702655e-16,3.8787200179980292,3.8787200179980292,0.0,9.665925101066092,10.505594544683692,0.08686902027877186,0.013,0.0094,0.01409178416989626,0.010000000000011278,0.7238,0.7201328455477992,0.0036671544522007826,0.6362,0.6324058493458409,0.003794150654159112,0.0,0.0,247.92693140337548
star,weighted,60,iid,0.15,1.0,2,1.9880641634035086,3.777793552639015,119.28384980421052,3750.472401545306,0.5476326395059239,60.72349211861682,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.683886620594736,2.683886620594736,0.0,3.797353306564624,3.7973533065646228,-3.508411048419034e-16,11.05630196330302,10.396389543025979,-0.05968654098516463,0.008,0.0116,0.0076314337821663525,0.010000000000012388,0.0246,0.02868533986484132,-0.00408533986484132,0.0308,0.032412848243051094,-0.0016128482430510932,0.0,0.0,26.227364234997903
star,weighted,60,iid,0.15,1.75,2,1.9880641634035086,3.777793552639015,119.28384980421052,3750.472401545306,0.5476326395059239,60.72349211861682,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.683886620594736,2.683886620594736,0.0,3.797353306564624,3.7973533065646228,-3.508411048419034e-16,11.05630196330302,10.396389543025979,-0.05968654098516463,0.008,0.0116,0.0076314337821663525,0.010000000000012388,0.05,0.04935966066043651,0.0006403393395634921,0.0586,0.05966044220956771,-0.0010604422095677121,0.0,0.0,80.32130296968107
star,weighted,60,iid,0.15,3.0,2,1.9880641634035086,3.777793552639015,119.28384980421052,3750.472401545306,0.5476326395059239,60.72349211861682,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,2.683886620594736,2.683886620594736,0.0,3.797353306564624,3.7973533065646228,-3.508411048419034e-16,11.05630196330302,10.396389543025979,-0.05968654098516463,0.008,0.0116,0.0076314337821663525,0.010000000000012388,0.54,0.5412875972883082,-0.0012875972883081843,0.6172,0.6172797951416342,-7.97951416342535e-05,0.0,0.0,236.04627811498113
star,weighted,60,iid,0.3,1.0,0,2.0576144231746256,3.777903005617184,123.45686539047753,4018.1051278849222,0.5078161791813384,62.85117000516462,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,11.111117885142974,11.111117885142978,3.197440361559791e-16,65.09330307173573,65.09330307173573,0.0,42.81828766226168,43.04224332395441,0.005230374074255962,0.0094,0.0092,0.010224859877935033,0.010000000000011888,0.0208,0.0241056542000368,-0.0033056542000368012,0.0204,0.023818025407690905,-0.0034180254076909035,0.0,0.0,6.9844207693630365
star,weighted,60,iid,0.3,1.75,0,2.0576144231746256,3.777903005617184,123.45686539047753,4018.1051278849222,0.5078161791813384,62.85117000516462,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,11.111117885142974,11.111117885142978,3.197440361559791e-16,65.09330307173573,65.09330307173573,0.0,42.81828766226168,43.04224332395441,0.005230374074255962,0.0094,0.0092,0.010224859877935033,0.010000000000011888,0.0284,0.03106493779347764,-0.002664937793477637,0.0284,0.0307478402647075,-0.0023478402647074993,0.0,0.0,21.389788606174296
star,weighted,60,iid,0.3,3.0,0,2.0576144231746256,3.777903005617184,123.45686539047753,4018.1051278849222,0.5078161791813384,62.85117000516462,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,11.111117885142974,11.111117885142978,3.197440361559791e-16,65.09330307173573,65.09330307173573,0.0,42.81828766226168,43.04224332395441,0.005230374074255962,0.0094,0.0092,0.010224859877935033,0.010000000000011888,0.044,0.04608977536130031,-0.002089775361300311,0.043,0.04543850664647567,-0.0024385066464756716,0.0,0.0,62.85978692426732
star,weighted,60,iid,0.3,1.0,1,1.813106828918969,3.7790615968261614,108.78640973513814,3125.076615694869,0.5157612796443141,55.41495029942038,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,9.790776876162434,9.790776876162433,-1.8143165367450458e-16,50.626241174256904,50.62624117425687,-7.017533983160953e-16,38.664298580943566,37.945481710593754,-0.018591230068352893,0.009,0.0098,0.009223373530821644,0.010000000000012332,0.0214,0.022817447392374183,-0.001417447392374184,0.0216,0.02381953111843974,-0.0022195311184397375,0.0,0.0,6.783635625477544
star,weighted,60,iid,0.3,1.75,1,1.813106828918969,3.7790615968261614,108.78640973513814,3125.076615694869,0.5157612796443141,55.41495029942038,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,9.790776876162434,9.790776876162433,-1.8143165367450458e-16,50.626241174256904,50.62624117425687,-7.017533983160953e-16,38.664298580943566,37.945481710593754,-0.018591230068352893,0.009,0.0098,0.009223373530821644,0.010000000000012332,0.0326,0.02969876602095493,0.002901233979045067,0.0338,0.03079736603253702,0.0030026339674629754,0.0,0.0,20.77488410302498
star,weighted,60,iid,0.3,3.0,1,1.813106828918969,3.7790615968261614,108.78640973513814,3125.076615694869,0.5157612796443141,55.41495029942038,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,9.790776876162434,9.790776876162433,-1.8143165367450458e-16,50.626241174256904,50.62624117425687,-7.017533983160953e-16,38.664298580943566,37.945481710593754,-0.018591230068352893,0.009,0.0098,0.009223373530821644,0.010000000000012332,0.0458,0.04385529012307603,0.0019447098769239737,0.048,0.0461572486603214,0.0018427513396786013,0.0,0.0,61.052720629297916
star,weighted,60,iid,0.3,1.0,2,1.927208615969607,3.7782351186819563,115.63251695817641,3526.609852283063,0.5308103754183056,58.87764293036952,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,10.406926526235871,10.406926526235875,3.413797214618655e-16,57.13107960698562,57.13107960698562,0.0,39.23534038356359,40.31979529353389,0.02763974772153634,0.011,0.0094,0.011219594863118465,0.010000000000011944,0.0286,0.02536763518389917,0.0032323648161008307,0.0272,0.023818377663621843,0.0033816223363781553,0.0,0.0,6.824092938927793
star,weighted,60,iid,0.3,1.75,2,1.927208615969607,3.7782351186819563,115.63251695817641,3526.609852283063,0.5308103754183056,58.87764293036952,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,10.406926526235871,10.406926526235875,3.413797214618655e-16,57.13107960698562,57.13107960698562,0.0,39.23534038356359,40.31979529353389,0.02763974772153634,0.011,0.0094,0.011219594863118465,0.010000000000011944,0.0332,0.032482539187067026,0.000717460812932974,0.031,0.03076092386467125,0.00023907613532874947,0.0,0.0,20.89878462546637
star,weighted,60,iid,0.3,3.0,2,1.927208615969607,3.7782351186819563,115.63251695817641,3526.609852283063,0.5308103754183056,58.87764293036952,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,10.406926526235871,10.406926526235875,3.413797214618655e-16,57.13107960698562,57.13107960698562,0.0,39.23534038356359,40.31979529353389,0.02763974772153634,0.011,0.0094,0.011219594863118465,0.010000000000011944,0.0494,0.049169167187957295,0.00023083281204270417,0.0446,0.045611070740727774,-0.0010110707407277736,0.0,0.0,61.416836450350125
star,weighted,60,heteroscedastic,0.15,1.0,0,1.86888621941923,3.778226560914577,112.13317316515379,3316.349999257455,0.5180096786395799,57.09579711861104,0.022500000000000003,0.4475456528779536,0.0,5.444444444444444,1.888296633527604,1.8882966335276035,-2.3517979218150776e-16,0.8523921139007223,0.8523921139007224,1.3024792305322332e-16,5.436586244059847,5.441292408889571,0.000865647047329714,0.0128,0.0126,0.010042462722553325,0.009999999999983855,0.0434,0.04394197315402509,-0.0005419731540250855,0.0434,0.0438254812086103,-0.00042548120861030103,0.0,0.0,34.75816553304011
star,weighted,60,heteroscedastic,0.15,1.75,0,1.86888621941923,3.778226560914577,112.13317316515379,3316.349999257455,0.5180096786395799,57.09579711861104,0.022500000000000003,0.4475456528779536,0.0,5.444444444444444,1.888296633527604,1.8882966335276035,-2.3517979218150776e-16,0.8523921139007223,0.8523921139007224,1.3024792305322332e-16,5.436586244059847,5.441292408889571,0.000865647047329714,0.0128,0.0126,0.010042462722553325,0.009999999999983855,0.2822,0.2847416034943882,-0.0025416034943882004,0.2808,0.2837482446037088,-0.002948244603708794,0.0,0.0,106.44688194493533
star,weighted,60,heteroscedastic,0.15,3.0,0,1.86888621941923,3.778226560914577,112.13317316515379,3316.349999257455,0.5180096786395799,57.09579711861104,0.022500000000000003,0.4475456528779536,0.0,5.444444444444444,1.888296633527604,1.8882966335276035,-2.3517979218150776e-16,0.8523921139007223,0.8523921139007224,1.3024792305322332e-16,5.436586244059847,5.441292408889571,0.000865647047329714,0.0128,0.0126,0.010042462722553325,0.009999999999983855,0.9954,0.9963114725603052,-0.0009114725603052154,0.9954,0.9962503749230898,-0.0008503749230898139,0.0,0.0,312.823489797361
star,weighted,60,heteroscedastic,0.15,1.0,1,1.9329777082300696,3.778598949194081,115.97866249380418,3549.6043633030363,0.5123718808123908,59.064732346220126,0.022500000000000006,0.4475456528779536,0.0,5.444444444444444,2.842447162980051,2.8424471629800516,1.5623481612389055e-16,5.17640396453698,5.176403964536977,-5.14746390999396e-16,12.16991979332972,11.861817042369987,-0.025316744579418113,0.0072,0.0086,0.008975616093399585,0.01000000007567009,0.0274,0.029717714546628565,-0.002317714546628564,0.0286,0.031207256916773476,-0.0026072569167734753,0.0,0.0,33.55821125248262
star,weighted,60,heteroscedastic,0.15,1.75,1,1.9329777082300696,3.778598949194081,115.97866249380418,3549.6043633030363,0.5123718808123908,59.064732346220126,0.022500000000000006,0.4475456528779536,0.0,5.444444444444444,2.842447162980051,2.8424471629800516,1.5623481612389055e-16,5.17640396453698,5.176403964536977,-5.14746390999396e-16,12.16991979332972,11.861817042369987,-0.025316744579418113,0.0072,0.0086,0.008975616093399585,0.01000000007567009,0.047,0.04679217595130664,0.0002078240486933572,0.0514,0.05025667180423448,0.0011433281957655209,0.0,0.0,102.77202196072803
star,weighted,60,heteroscedastic,0.15,3.0,1,1.9329777082300696,3.778598949194081,115.97866249380418,3549.6043633030363,0.5123718808123908,59.064732346220126,0.022500000000000006,0.4475456528779536,0.0,5.444444444444444,2.842447162980051,2.8424471629800516,1.5623481612389055e-16,5.17640396453698,5.176403964536977,-5.14746390999396e-16,12.16991979332972,11.861817042369987,-0.025316744579418113,0.0072,0.0086,0.008975616093399585,0.01000000007567009,0.4388,0.4342686422504629,0.004531357749537113,0.473,0.4655199137120459,0.007480086287954102,0.0,0.0,302.02390127234355
star,weighted,60,heteroscedastic,0.15,1.0,2,1.9521707853261738,3.778237443679752,117.13024711957043,3618.570381009596,0.5137902388950938,59.64036295115347,0.0225,0.44754565287795367,0.0,5.444444444444444,1.9528750482521682,1.9528750482521686,2.2740277738072615e-16,0.9215004481331442,0.9215004481331447,4.819196895126174e-16,5.463703064858262,5.65653052834788,0.03529244931516439,0.0108,0.0088,0.011814553222584512,0.00999999999999196,0.047,0.04868888018876672,-0.0016888801887667212,0.0424,0.04372124030971666,-0.0013212403097166564,0.0,0.0,34.69657103735399
star,weighted,60,heteroscedastic,0.15,1.75,2,1.9521707853261738,3.778237443679752,117.13024711957043,3618.570381009596,0.5137902388950938,59.64036295115347,0.0225,0.44754565287795367,0.0,5.444444444444444,1.9528750482521682,1.9528750482521686,2.2740277738072615e-16,0.9215004481331442,0.9215004481331447,4.819196895126174e-16,5.463703064858262,5.65653052834788,0.03529244931516439,0.0108,0.0088,0.011814553222584512,0.00999999999999196,0.3274,0.3332717376876867,-0.005871737687686673,0.2854,0.28832506874318986,-0.0029250687431898736,0.0,0.0,106.2582488018966
star,weighted,60,heteroscedastic,0.15,3.0,2,1.9521707853261738,3.778237443679752,117.13024711957043,3618.570381009596,0.5137902388950938,59.64036295115347,0.0225,0.44754565287795367,0.0,5.444444444444444,1.9528750482521682,1.9528750482521686,2.2740277738072615e-16,0.9215004481331442,0.9215004481331447,4.819196895126174e-16,5.463703064858262,5.65653052834788,0.03529244931516439,0.0108,0.0088,0.011814553222584512,0.00999999999999196,0.9942,0.9940810072211829,0.00011899277881710635,0.9894,0.98961263352712,-0.00021263352712008743,0.0,0.0,312.26913933618584
star,weighted,60,heteroscedastic,0.3,1.0,0,1.9739565358407025,3.7779874838869554,118.43739215044215,3698.4610508818514,0.5063792149233104,60.2983911592366,0.09000000000000001,0.4475456528779538,0.0,5.444444444444444,10.239829499559365,10.239829499559363,-1.7347523603558924e-16,52.73723084414088,52.73723084414087,-2.694653186702319e-16,39.90539014190269,38.92149148751081,-0.024655783363930647,0.0088,0.0096,0.008970438211904797,0.010000000000007447,0.0234,0.023127616037415574,0.0002723839625844264,0.025,0.024451962137987907,0.0005480378620120949,0.0,0.0,8.723580962671688
star,weighted,60,heteroscedastic,0.3,1.75,0,1.9739565358407025,3.7779874838869554,118.43739215044215,3698.4610508818514,0.5063792149233104,60.2983911592366,0.09000000000000001,0.4475456528779538,0.0,5.444444444444444,10.239829499559365,10.239829499559363,-1.7347523603558924e-16,52.73723084414088,52.73723084414087,-2.694653186702319e-16,39.90539014190269,38.92149148751081,-0.024655783363930647,0.0088,0.0096,0.008970438211904797,0.010000000000007447,0.0262,0.02963006472169303,-0.0034300647216930283,0.0276,0.03111874119331778,-0.0035187411933177808,0.0,0.0,26.715966698182054
star,weighted,60,heteroscedastic,0.3,3.0,0,1.9739565358407025,3.7779874838869554,118.43739215044215,3698.4610508818514,0.5063792149233104,60.2983911592366,0.09000000000000001,0.4475456528779538,0.0,5.444444444444444,10.239829499559365,10.239829499559363,-1.7347523603558924e-16,52.73723084414088,52.73723084414087,-2.694653186702319e-16,39.90539014190269,38.92149148751081,-0.024655783363930647,0.0088,0.0096,0.008970438211904797,0.010000000000007447,0.0496,0.04458847790692742,0.005011522093072575,0.0536,0.04781703862273627,0.00578296137726373,0.0,0.0,78.51222866404522
star,weighted,60,heteroscedastic,0.3,1.0,1,1.827642123804655,3.778848096891697,109.6585274282793,3174.413436279476,0.519172533225632,55.85321814360331,0.09000000000000002,0.4475456528779537,0.0,5.444444444444444,8.756145994040713,8.756145994040711,-2.0286971466775558e-16,32.687455735486004,32.68745573548602,4.347494901469031e-16,29.456806246727314,31.25301814627497,0.06097782239197158,0.0124,0.0102,0.012896350712605475,0.010000000000000175,0.0296,0.02953662160510836,6.337839489164304e-05,0.0264,0.02593482161490722,0.0004651783850927807,0.0,0.0,9.080840317601684
star,weighted,60,heteroscedastic,0.3,1.75,1,1.827642123804655,3.778848096891697,109.6585274282793,3174.413436279476,0.519172533225632,55.85321814360331,0.09000000000000002,0.4475456528779537,0.0,5.444444444444444,8.756145994040713,8.756145994040711,-2.0286971466775558e-16,32.687455735486004,32.68745573548602,4.347494901469031e-16,29.456806246727314,31.25301814627497,0.06097782239197158,0.0124,0.0102,0.012896350712605475,0.010000000000000175,0.0344,0.03680309803490944,-0.0024030980349094427,0.0314,0.032277623463253656,-0.0008776234632536586,0.0,0.0,27.81007347265515
star,weighted,60,heteroscedastic,0.3,3.0,1,1.827642123804655,3.778848096891697,109.6585274282793,3174.413436279476,0.519172533225632,55.85321814360331,0.09000000000000002,0.4475456528779537,0.0,5.444444444444444,8.756145994040713,8.756145994040711,-2.0286971466775558e-16,32.687455735486004,32.68745573548602,4.347494901469031e-16,29.456806246727314,31.25301814627497,0.06097782239197158,0.0124,0.0102,0.012896350712605475,0.010000000000000175,0.0692,0.06879455721771084,0.000405442782289156,0.057,0.056845868510554926,0.00015413148944507654,0.0,0.0,81.72756285841511
star,weighted,60,heteroscedastic,0.3,1.0,2,1.9655926462621165,3.7777176410968143,117.93555877572699,3665.7679084994793,0.5050881673688151,60.03473904529585,0.09000000000000001,0.44754565287795367,0.0,5.444444444444444,7.743340774511608,7.7433407745116085,1.147022255075872e-16,13.081078590918477,13.08107859091847,-5.431835997479547e-16,21.325100596144285,21.611750792541223,0.013441915319675719,0.0092,0.008,0.010684983264539094,0.009999999981963104,0.032,0.030231120915184075,0.001768879084815926,0.0316,0.029341347821847608,0.0022586521781523955,0.0,0.0,8.821065211605092
star,weighted,60,heteroscedastic,0.3,1.75,2,1.9655926462621165,3.7777176410968143,117.93555877572699,3665.7679084994793,0.5050881673688151,60.03473904529585,0.09000000000000001,0.44754565287795367,0.0,5.444444444444444,7.743340774511608,7.7433407745116085,1.147022255075872e-16,13.081078590918477,13.08107859091847,-5.431835997479547e-16,21.325100596144285,21.611750792541223,0.013441915319675719,0.0092,0.008,0.010684983264539094,0.009999999981963104,0.039,0.04071390695292952,-0.0017139069529295212,0.0378,0.0391626542338679,-0.001362654233867902,0.0,0.0,27.01451221054059
star,weighted,60,heteroscedastic,0.3,3.0,2,1.9655926462621165,3.7777176410968143,117.93555877572699,3665.7679084994793,0.5050881673688151,60.03473904529585,0.09000000000000001,0.44754565287795367,0.0,5.444444444444444,7.743340774511608,7.7433407745116085,1.147022255075872e-16,13.081078590918477,13.08107859091847,-5.431835997479547e-16,21.325100596144285,21.611750792541223,0.013441915319675719,0.0092,0.008,0.010684983264539094,0.009999999981963104,0.1484,0.15749551713774476,-0.009095517137744757,0.1398,0.14751233223910393,-0.0077123322391039195,0.0,0.0,79.38958690444584
star,weighted,60,correlated,0.15,1.0,0,1.9000469690159172,3.7784421481604897,114.00281814095503,3428.9204917436546,0.5128555041240069,58.053960782623335,0.0225,0.10894785915404895,0.01841668078817071,6.950413223140493,3.1468177734990133,3.1468177734990133,0.0,7.460765210456618,7.460765210456605,-1.6666518145315995e-15,14.359875242010105,13.997691309461594,-0.025221941447578514,0.0074,0.0086,0.008998407234676542,0.010000000002173881,0.0278,0.028785916190592512,-0.0009859161905925139,0.0294,0.030142289231007136,-0.0007422892310071372,0.0,0.0,28.029215552347598
star,weighted,60,correlated,0.15,1.75,0,1.9000469690159172,3.7784421481604897,114.00281814095503,3428.9204917436546,0.5128555041240069,58.053960782623335,0.0225,0.10894785915404895,0.01841668078817071,6.950413223140493,3.1468177734990133,3.1468177734990133,0.0,7.460765210456618,7.460765210456605,-1.6666518145315995e-15,14.359875242010105,13.997691309461594,-0.025221941447578514,0.0074,0.0086,0.008998407234676542,0.010000000002173881,0.041,0.040505120359203756,0.0004948796407962461,0.0442,0.0431676670370036,0.0010323329629964018,0.0,0.0,85.83947262906453
star,weighted,60,correlated,0.15,3.0,0,1.9000469690159172,3.7784421481604897,114.00281814095503,3428.9204917436546,0.5128555041240069,58.053960782623335,0.0225,0.10894785915404895,0.01841668078817071,6.950413223140493,3.1468177734990133,3.1468177734990133,0.0,7.460765210456618,7.460765210456605,-1.6666518145315995e-15,14.359875242010105,13.997691309461594,-0.025221941447578514,0.0074,0.0086,0.008998407234676542,0.010000000002173881,0.2318,0.23233437807099255,-0.0005343780709925472,0.2586,0.2600082308334383,-0.0014082308334383287,0.0,0.0,252.26293997112845
star,weighted,60,correlated,0.15,1.0,1,1.9420186896980496,3.77802412054017,116.52112138188298,3579.937847581751,0.5108896521957728,59.32384981151877,0.022500000000000003,0.10893580571707254,0.018462070988873105,6.950413223140494,3.2181660606066553,3.218166060606653,-6.899724897452114e-16,7.805840856548884,7.805840856548872,-1.5929735315279396e-15,14.003554874318803,14.31754947554099,0.022422492291441106,0.0124,0.0114,0.010938060691132512,0.010000000002470366,0.0272,0.03139372636873732,-0.004193726368737324,0.0262,0.030125082369823027,-0.003925082369823026,0.0,0.0,28.731622387730646
star,weighted,60,correlated,0.15,1.75,1,1.9420186896980496,3.77802412054017,116.52112138188298,3579.937847581751,0.5108896521957728,59.32384981151877,0.022500000000000003,0.10893580571707254,0.018462070988873105,6.950413223140494,3.2181660606066553,3.218166060606653,-6.899724897452114e-16,7.805840856548884,7.805840856548872,-1.5929735315279396e-15,14.003554874318803,14.31754947554099,0.022422492291441106,0.0124,0.0114,0.010938060691132512,0.010000000002470366,0.0446,0.04543616044599112,-0.0008361604459911215,0.0428,0.04295701834415673,-0.00015701834415673271,0.0,0.0,87.99059356242512
