graph_type,num_sensors,noise,amplitude,num_edges,mean_degree,actual_anomaly_degree,min_degree,max_degree,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,observed_pd,gesnr,predicted_pd,residual,repetition
star,15,0.35,2.5,14,1.8666666666666667,1.8406666666666667,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.883868250614515,0.012,0.15966666666666668,4.365230938229578,0.7394009491990441,-0.5797342825323775,5
star,15,0.35,2.5,14,1.8666666666666667,1.9316666666666666,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.497129439355922,0.007,0.15966666666666668,4.365230938229578,0.7394009491990441,-0.5797342825323775,6
star,15,0.35,2.5,14,1.8666666666666667,1.832,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,12.384938556815472,0.014333333333333333,0.22966666666666666,4.365230938229578,0.7394009491990441,-0.5097342825323774,7
star,15,0.35,2.5,14,1.8666666666666667,1.832,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.592868361562955,0.010333333333333333,0.17266666666666666,4.365230938229578,0.7394009491990441,-0.5667342825323775,8
star,15,0.35,2.5,14,1.8666666666666667,1.819,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.269207513717774,0.009333333333333334,0.15366666666666667,4.365230938229578,0.7394009491990441,-0.5857342825323775,9
star,15,0.35,2.5,14,1.8666666666666667,1.7973333333333332,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.280642364015556,0.010666666666666666,0.18433333333333332,4.365230938229578,0.7394009491990441,-0.5550676158657107,10
star,15,0.35,2.5,14,1.8666666666666667,1.923,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.110072540393716,0.007666666666666666,0.16133333333333333,4.365230938229578,0.7394009491990441,-0.5780676158657108,11
star,15,0.35,2.5,14,1.8666666666666667,1.767,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.42858238485543,0.008333333333333333,0.14933333333333335,4.365230938229578,0.7394009491990441,-0.5900676158657108,12
star,15,0.35,2.5,14,1.8666666666666667,1.819,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.103130651317269,0.013333333333333334,0.19266666666666668,4.365230938229578,0.7394009491990441,-0.5467342825323774,13
star,15,0.35,2.5,14,1.8666666666666667,1.9186666666666667,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.05500963781888,0.01,0.163,4.365230938229578,0.7394009491990441,-0.576400949199044,14
star,15,0.35,2.5,14,1.8666666666666667,1.7713333333333334,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,12.802284025109394,0.012,0.195,4.365230938229578,0.7394009491990441,-0.544400949199044,15
star,15,0.35,2.5,14,1.8666666666666667,1.9316666666666666,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.499001066120382,0.009,0.15466666666666667,4.365230938229578,0.7394009491990441,-0.5847342825323774,16
star,15,0.35,2.5,14,1.8666666666666667,1.8753333333333333,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.783090534713132,0.007333333333333333,0.16433333333333333,4.365230938229578,0.7394009491990441,-0.5750676158657108,17
star,15,0.35,2.5,14,1.8666666666666667,1.793,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.72855492864186,0.013,0.17033333333333334,4.365230938229578,0.7394009491990441,-0.5690676158657108,18
star,15,0.35,2.5,14,1.8666666666666667,1.9273333333333333,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,15.365304271298873,0.006666666666666667,0.137,4.365230938229578,0.7394009491990441,-0.6024009491990441,19
star,15,0.35,2.5,14,1.8666666666666667,1.858,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,12.481067542096222,0.019,0.22866666666666666,4.365230938229578,0.7394009491990441,-0.5107342825323774,20
star,15,0.35,2.5,14,1.8666666666666667,1.8233333333333333,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.156397659515484,0.009333333333333334,0.15466666666666667,4.365230938229578,0.7394009491990441,-0.5847342825323774,21
star,15,0.35,2.5,14,1.8666666666666667,1.8883333333333334,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.894179591850046,0.011,0.161,4.365230938229578,0.7394009491990441,-0.5784009491990441,22
star,15,0.35,2.5,14,1.8666666666666667,1.897,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.104249822421588,0.007666666666666666,0.162,4.365230938229578,0.7394009491990441,-0.5774009491990441,23
star,15,0.35,2.5,14,1.8666666666666667,1.858,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.375189378196195,0.011333333333333334,0.18466666666666667,4.365230938229578,0.7394009491990441,-0.5547342825323774,24
star,15,0.35,2.5,14,1.8666666666666667,1.7106666666666666,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.436231680009303,0.012666666666666666,0.163,4.365230938229578,0.7394009491990441,-0.576400949199044,25
star,15,0.35,2.5,14,1.8666666666666667,1.78,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,14.178731945983884,0.007666666666666666,0.14566666666666667,4.365230938229578,0.7394009491990441,-0.5937342825323775,26
star,15,0.35,2.5,14,1.8666666666666667,1.8276666666666668,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.54425255954635,0.011,0.177,4.365230938229578,0.7394009491990441,-0.562400949199044,27
star,15,0.35,2.5,14,1.8666666666666667,1.9403333333333332,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.191944744831758,0.015666666666666666,0.18566666666666667,4.365230938229578,0.7394009491990441,-0.5537342825323774,28
star,15,0.35,2.5,14,1.8666666666666667,1.7973333333333332,1.0,14.0,28.0,238.0,0.999999999999998,15.000000000000002,13.577706615504246,0.008333333333333333,0.163,4.365230938229578,0.7394009491990441,-0.576400949199044,29
star,30,0.15,0.75,29,1.9333333333333333,1.8866666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.01309156866926,0.013666666666666667,0.05,1.1219093348196885,0.08044422061331276,-0.030444220613312756,0
star,30,0.15,0.75,29,1.9333333333333333,1.7373333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.998408705498787,0.013,0.04833333333333333,1.1219093348196885,0.08044422061331276,-0.032110887279979426,1
star,30,0.15,0.75,29,1.9333333333333333,1.952,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.183530938334066,0.009,0.049666666666666665,1.1219093348196885,0.08044422061331276,-0.030777553946646094,2
star,30,0.15,0.75,29,1.9333333333333333,1.7653333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.07696354762033,0.012,0.042333333333333334,1.1219093348196885,0.08044422061331276,-0.038110887279979425,3
star,30,0.15,0.75,29,1.9333333333333333,1.7093333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.972565873004445,0.011,0.041666666666666664,1.1219093348196885,0.08044422061331276,-0.038777553946646094,4
star,30,0.15,0.75,29,1.9333333333333333,1.7,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.09920557976744,0.011333333333333334,0.041666666666666664,1.1219093348196885,0.08044422061331276,-0.038777553946646094,5
star,30,0.15,0.75,29,1.9333333333333333,1.7746666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.6786613872080896,0.019333333333333334,0.054,1.1219093348196885,0.08044422061331276,-0.02644422061331276,6
star,30,0.15,0.75,29,1.9333333333333333,1.9893333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.153801250017062,0.010666666666666666,0.058,1.1219093348196885,0.08044422061331276,-0.022444220613312756,7
star,30,0.15,0.75,29,1.9333333333333333,1.924,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.930400708733535,0.013333333333333334,0.057,1.1219093348196885,0.08044422061331276,-0.023444220613312756,8
star,30,0.15,0.75,29,1.9333333333333333,2.036,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.229239025529175,0.01,0.051333333333333335,1.1219093348196885,0.08044422061331276,-0.029110887279979424,9
star,30,0.15,0.75,29,1.9333333333333333,2.0733333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.831193541109014,0.013666666666666667,0.06333333333333334,1.1219093348196885,0.08044422061331276,-0.01711088727997942,10
star,30,0.15,0.75,29,1.9333333333333333,1.9146666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.131230834479401,0.008666666666666666,0.053,1.1219093348196885,0.08044422061331276,-0.02744422061331276,11
star,30,0.15,0.75,29,1.9333333333333333,1.924,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.574856530607838,0.014333333333333333,0.06166666666666667,1.1219093348196885,0.08044422061331276,-0.01877755394664609,12
star,30,0.15,0.75,29,1.9333333333333333,1.9053333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.909823497774947,0.009333333333333334,0.04666666666666667,1.1219093348196885,0.08044422061331276,-0.03377755394664609,13
star,30,0.15,0.75,29,1.9333333333333333,1.952,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.992984715885273,0.016,0.048,1.1219093348196885,0.08044422061331276,-0.03244422061331276,14
star,30,0.15,0.75,29,1.9333333333333333,1.84,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.142420621912961,0.009666666666666667,0.04566666666666667,1.1219093348196885,0.08044422061331276,-0.03477755394664609,15
star,30,0.15,0.75,29,1.9333333333333333,1.9053333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.11995906893532,0.012666666666666666,0.051,1.1219093348196885,0.08044422061331276,-0.029444220613312762,16
star,30,0.15,0.75,29,1.9333333333333333,1.896,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.200176833450943,0.009666666666666667,0.04633333333333333,1.1219093348196885,0.08044422061331276,-0.03411088727997943,17
star,30,0.15,0.75,29,1.9333333333333333,1.8306666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.127675982121248,0.012666666666666666,0.047,1.1219093348196885,0.08044422061331276,-0.03344422061331276,18
star,30,0.15,0.75,29,1.9333333333333333,2.1946666666666665,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.730751246738797,0.006,0.052,1.1219093348196885,0.08044422061331276,-0.02844422061331276,19
star,30,0.15,0.75,29,1.9333333333333333,1.8866666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.064574235758516,0.009666666666666667,0.04733333333333333,1.1219093348196885,0.08044422061331276,-0.03311088727997943,20
star,30,0.15,0.75,29,1.9333333333333333,1.8026666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.864780812561048,0.01,0.051666666666666666,1.1219093348196885,0.08044422061331276,-0.028777553946646092,21
star,30,0.15,0.75,29,1.9333333333333333,1.8773333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.3903183774635135,0.007333333333333333,0.04466666666666667,1.1219093348196885,0.08044422061331276,-0.03577755394664609,22
star,30,0.15,0.75,29,1.9333333333333333,2.092,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.154826697305134,0.010333333333333333,0.05266666666666667,1.1219093348196885,0.08044422061331276,-0.02777755394664609,23
star,30,0.15,0.75,29,1.9333333333333333,1.84,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.096243172176762,0.010666666666666666,0.046,1.1219093348196885,0.08044422061331276,-0.03444422061331276,24
star,30,0.15,0.75,29,1.9333333333333333,1.9893333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.024805614450312,0.013333333333333334,0.05566666666666667,1.1219093348196885,0.08044422061331276,-0.02477755394664609,25
star,30,0.15,0.75,29,1.9333333333333333,1.784,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.087672498153518,0.015333333333333332,0.044,1.1219093348196885,0.08044422061331276,-0.03644422061331276,26
star,30,0.15,0.75,29,1.9333333333333333,1.98,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.708382794439797,0.015,0.059333333333333335,1.1219093348196885,0.08044422061331276,-0.021110887279979423,27
star,30,0.15,0.75,29,1.9333333333333333,1.9986666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.963760721947501,0.013,0.058,1.1219093348196885,0.08044422061331276,-0.022444220613312756,28
star,30,0.15,0.75,29,1.9333333333333333,1.8866666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.352681735597882,0.005333333333333333,0.04566666666666667,1.1219093348196885,0.08044422061331276,-0.03477755394664609,29
star,30,0.15,1.25,29,1.9333333333333333,1.952,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.175453992406905,0.009333333333333334,0.07866666666666666,3.1164148189435794,0.5448549713619593,-0.4661883046952926,0
star,30,0.15,1.25,29,1.9333333333333333,1.8773333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.725759803238564,0.005333333333333333,0.056,3.1164148189435794,0.5448549713619593,-0.48885497136195927,1
star,30,0.15,1.25,29,1.9333333333333333,1.9053333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.824460883826525,0.011333333333333334,0.088,3.1164148189435794,0.5448549713619593,-0.4568549713619593,2
star,30,0.15,1.25,29,1.9333333333333333,1.924,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.092951206120806,0.01,0.07866666666666666,3.1164148189435794,0.5448549713619593,-0.4661883046952926,3
star,30,0.15,1.25,29,1.9333333333333333,1.8586666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.901561855574748,0.014,0.08533333333333333,3.1164148189435794,0.5448549713619593,-0.45952163802862594,4
star,30,0.15,1.25,29,1.9333333333333333,2.008,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.128225667606494,0.008333333333333333,0.082,3.1164148189435794,0.5448549713619593,-0.46285497136195924,5
star,30,0.15,1.25,29,1.9333333333333333,2.1013333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.360598412564013,0.005666666666666667,0.07666666666666666,3.1164148189435794,0.5448549713619593,-0.4681883046952926,6
star,30,0.15,1.25,29,1.9333333333333333,1.8213333333333332,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.183645778594582,0.012333333333333333,0.06933333333333333,3.1164148189435794,0.5448549713619593,-0.4755216380286259,7
star,30,0.15,1.25,29,1.9333333333333333,1.8493333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.014552741690261,0.011,0.078,3.1164148189435794,0.5448549713619593,-0.46685497136195925,8
star,30,0.15,1.25,29,1.9333333333333333,2.0733333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.515770004001773,0.009333333333333334,0.067,3.1164148189435794,0.5448549713619593,-0.47785497136195926,9
star,30,0.15,1.25,29,1.9333333333333333,1.924,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.222894575538554,0.008333333333333333,0.079,3.1164148189435794,0.5448549713619593,-0.46585497136195925,10
star,30,0.15,1.25,29,1.9333333333333333,1.896,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.167617801061057,0.010666666666666666,0.074,3.1164148189435794,0.5448549713619593,-0.47085497136195925,11
star,30,0.15,1.25,29,1.9333333333333333,1.8773333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.842656729000141,0.013333333333333334,0.08933333333333333,3.1164148189435794,0.5448549713619593,-0.45552163802862594,12
star,30,0.15,1.25,29,1.9333333333333333,1.8866666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.0301589042739865,0.010333333333333333,0.079,3.1164148189435794,0.5448549713619593,-0.46585497136195925,13
star,30,0.15,1.25,29,1.9333333333333333,1.9613333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.9073375815911975,0.009666666666666667,0.08666666666666667,3.1164148189435794,0.5448549713619593,-0.4581883046952926,14
star,30,0.15,1.25,29,1.9333333333333333,1.98,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.276933945237389,0.007333333333333333,0.07633333333333334,3.1164148189435794,0.5448549713619593,-0.4685216380286259,15
star,30,0.15,1.25,29,1.9333333333333333,1.9893333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.138723354100213,0.013333333333333334,0.081,3.1164148189435794,0.5448549713619593,-0.46385497136195925,16
star,30,0.15,1.25,29,1.9333333333333333,1.9053333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.045733740365199,0.009333333333333334,0.08133333333333333,3.1164148189435794,0.5448549713619593,-0.46352163802862595,17
star,30,0.15,1.25,29,1.9333333333333333,1.9893333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.131500340831487,0.010333333333333333,0.086,3.1164148189435794,0.5448549713619593,-0.4588549713619593,18
star,30,0.15,1.25,29,1.9333333333333333,1.9706666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.153663582165399,0.009,0.078,3.1164148189435794,0.5448549713619593,-0.46685497136195925,19
star,30,0.15,1.25,29,1.9333333333333333,1.812,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.11180313019896,0.005333333333333333,0.07133333333333333,3.1164148189435794,0.5448549713619593,-0.4735216380286259,20
star,30,0.15,1.25,29,1.9333333333333333,1.9706666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.2606377455616595,0.011,0.07266666666666667,3.1164148189435794,0.5448549713619593,-0.4721883046952926,21
star,30,0.15,1.25,29,1.9333333333333333,1.8213333333333332,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.293466075618621,0.008,0.064,3.1164148189435794,0.5448549713619593,-0.48085497136195926,22
star,30,0.15,1.25,29,1.9333333333333333,1.9053333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.035940794912106,0.009,0.07733333333333334,3.1164148189435794,0.5448549713619593,-0.4675216380286259,23
star,30,0.15,1.25,29,1.9333333333333333,1.9613333333333334,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.597230937101281,0.01633333333333333,0.095,3.1164148189435794,0.5448549713619593,-0.4498549713619593,24
star,30,0.15,1.25,29,1.9333333333333333,1.98,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.177395050236821,0.008,0.07333333333333333,3.1164148189435794,0.5448549713619593,-0.4715216380286259,25
star,30,0.15,1.25,29,1.9333333333333333,1.9053333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.814442674662066,0.011666666666666667,0.085,3.1164148189435794,0.5448549713619593,-0.45985497136195924,26
star,30,0.15,1.25,29,1.9333333333333333,1.9426666666666668,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.406410582277539,0.007666666666666666,0.066,3.1164148189435794,0.5448549713619593,-0.47885497136195926,27
star,30,0.15,1.25,29,1.9333333333333333,1.868,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.3558822221318785,0.010666666666666666,0.06566666666666666,3.1164148189435794,0.5448549713619593,-0.4791883046952926,28
star,30,0.15,1.25,29,1.9333333333333333,1.8493333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.261379153729126,0.007666666666666666,0.071,3.1164148189435794,0.5448549713619593,-0.47385497136195925,29
star,30,0.15,1.75,29,1.9333333333333333,1.98,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.153136328267732,0.008,0.19733333333333333,6.108173045129415,0.8702499232682295,-0.6729165899348961,0
star,30,0.15,1.75,29,1.9333333333333333,1.8213333333333332,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.049098330650514,0.015666666666666666,0.227,6.108173045129415,0.8702499232682295,-0.6432499232682295,1
star,30,0.15,1.75,29,1.9333333333333333,1.812,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.860371762185521,0.010666666666666666,0.26,6.108173045129415,0.8702499232682295,-0.6102499232682295,2
star,30,0.15,1.75,29,1.9333333333333333,1.8586666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.59332968456676,0.017333333333333333,0.342,6.108173045129415,0.8702499232682295,-0.5282499232682294,3
star,30,0.15,1.75,29,1.9333333333333333,1.8213333333333332,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.999264328758205,0.012333333333333333,0.22833333333333333,6.108173045129415,0.8702499232682295,-0.6419165899348962,4
star,30,0.15,1.75,29,1.9333333333333333,1.8493333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.047806530938226,0.011666666666666667,0.214,6.108173045129415,0.8702499232682295,-0.6562499232682295,5
star,30,0.15,1.75,29,1.9333333333333333,1.952,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.249695735136311,0.007333333333333333,0.20133333333333334,6.108173045129415,0.8702499232682295,-0.6689165899348961,6
star,30,0.15,1.75,29,1.9333333333333333,1.8306666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.030290491180758,0.008666666666666666,0.209,6.108173045129415,0.8702499232682295,-0.6612499232682295,7
star,30,0.15,1.75,29,1.9333333333333333,1.9706666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.238500872754234,0.009,0.202,6.108173045129415,0.8702499232682295,-0.6682499232682295,8
star,30,0.15,1.75,29,1.9333333333333333,2.017333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.05434426938672,0.011333333333333334,0.227,6.108173045129415,0.8702499232682295,-0.6432499232682295,9
star,30,0.15,1.75,29,1.9333333333333333,1.9426666666666668,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.318620441404476,0.008666666666666666,0.19833333333333333,6.108173045129415,0.8702499232682295,-0.6719165899348961,10
star,30,0.15,1.75,29,1.9333333333333333,1.9706666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.1780352306975335,0.008,0.205,6.108173045129415,0.8702499232682295,-0.6652499232682295,11
star,30,0.15,1.75,29,1.9333333333333333,1.784,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.143524329037491,0.008,0.20866666666666667,6.108173045129415,0.8702499232682295,-0.6615832566015628,12
star,30,0.15,1.75,29,1.9333333333333333,2.008,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.090345436970268,0.014,0.22066666666666668,6.108173045129415,0.8702499232682295,-0.6495832566015628,13
star,30,0.15,1.75,29,1.9333333333333333,1.84,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.369928176971357,0.008666666666666666,0.176,6.108173045129415,0.8702499232682295,-0.6942499232682295,14
star,30,0.15,1.75,29,1.9333333333333333,1.9706666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.92244554760749,0.011,0.2703333333333333,6.108173045129415,0.8702499232682295,-0.5999165899348962,15
star,30,0.15,1.75,29,1.9333333333333333,1.9426666666666668,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.4852144454710094,0.006333333333333333,0.16733333333333333,6.108173045129415,0.8702499232682295,-0.7029165899348961,16
star,30,0.15,1.75,29,1.9333333333333333,1.8306666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.820126134785135,0.012,0.27,6.108173045129415,0.8702499232682295,-0.6002499232682295,17
star,30,0.15,1.75,29,1.9333333333333333,2.026666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.209114198661888,0.010666666666666666,0.19966666666666666,6.108173045129415,0.8702499232682295,-0.6705832566015628,18
star,30,0.15,1.75,29,1.9333333333333333,1.952,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.151731353048656,0.009333333333333334,0.22433333333333333,6.108173045129415,0.8702499232682295,-0.6459165899348962,19
star,30,0.15,1.75,29,1.9333333333333333,1.8493333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.099685918110444,0.008333333333333333,0.22766666666666666,6.108173045129415,0.8702499232682295,-0.6425832566015628,20
star,30,0.15,1.75,29,1.9333333333333333,1.98,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.156049924523916,0.009666666666666667,0.20666666666666667,6.108173045129415,0.8702499232682295,-0.6635832566015628,21
star,30,0.15,1.75,29,1.9333333333333333,2.008,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.454926922515621,0.007666666666666666,0.16733333333333333,6.108173045129415,0.8702499232682295,-0.7029165899348961,22
star,30,0.15,1.75,29,1.9333333333333333,1.896,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.5401992796734865,0.009333333333333334,0.14933333333333335,6.108173045129415,0.8702499232682295,-0.7209165899348962,23
star,30,0.15,1.75,29,1.9333333333333333,2.017333333333333,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.86713772615942,0.011333333333333334,0.266,6.108173045129415,0.8702499232682295,-0.6042499232682295,24
star,30,0.15,1.75,29,1.9333333333333333,1.952,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.022674620124371,0.01,0.24033333333333334,6.108173045129415,0.8702499232682295,-0.6299165899348962,25
star,30,0.15,1.75,29,1.9333333333333333,1.9426666666666668,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.13954634352019,0.008666666666666666,0.21366666666666667,6.108173045129415,0.8702499232682295,-0.6565832566015628,26
star,30,0.15,1.75,29,1.9333333333333333,1.9706666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.208942914763287,0.008333333333333333,0.20766666666666667,6.108173045129415,0.8702499232682295,-0.6625832566015628,27
star,30,0.15,1.75,29,1.9333333333333333,2.026666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.376824710906109,0.008666666666666666,0.18,6.108173045129415,0.8702499232682295,-0.6902499232682295,28
star,30,0.15,1.75,29,1.9333333333333333,1.8586666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,4.508067167101296,0.01633333333333333,0.3396666666666667,6.108173045129415,0.8702499232682295,-0.5305832566015628,29
star,30,0.15,2.5,29,1.9333333333333333,2.0453333333333332,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.072750118166853,0.008666666666666666,0.9956666666666667,12.465659275774318,0.9765671980824531,0.01909946858421363,0
star,30,0.15,2.5,29,1.9333333333333333,1.896,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.437536292570792,0.005,0.9843333333333333,12.465659275774318,0.9765671980824531,0.007766135250880213,1
star,30,0.15,2.5,29,1.9333333333333333,1.868,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.134359955666045,0.010666666666666666,0.992,12.465659275774318,0.9765671980824531,0.015432801917546923,2
star,30,0.15,2.5,29,1.9333333333333333,2.026666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.549324337560121,0.008333333333333333,0.9806666666666667,12.465659275774318,0.9765671980824531,0.004099468584213617,3
star,30,0.15,2.5,29,1.9333333333333333,1.924,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.249355011963011,0.011666666666666667,0.991,12.465659275774318,0.9765671980824531,0.014432801917546922,4
star,30,0.15,2.5,29,1.9333333333333333,1.84,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.093899870290219,0.012666666666666666,0.9956666666666667,12.465659275774318,0.9765671980824531,0.01909946858421363,5
star,30,0.15,2.5,29,1.9333333333333333,1.8026666666666666,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.518958069776413,0.004333333333333333,0.9726666666666667,12.465659275774318,0.9765671980824531,-0.00390053141578639,6
star,30,0.15,2.5,29,1.9333333333333333,1.924,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.486372666751222,0.007,0.978,12.465659275774318,0.9765671980824531,0.0014328019175469109,7
star,30,0.15,2.5,29,1.9333333333333333,1.8586666666666667,1.0,29.0,58.0,928.0,0.9999999999999982,30.0,5.007503932677377,0.011,0.9973333333333333,12.465659275774318,0.9765671980824531,0.020766135250880224,8
