graph_type,num_sensors,noise,amplitude,num_edges_mean,num_edges_ci95,mean_degree_mean,mean_degree_ci95,actual_anomaly_degree_mean,actual_anomaly_degree_ci95,trace_L_mean,trace_L_ci95,trace_L2_mean,trace_L2_ci95,lambda_2_mean,lambda_2_ci95,lambda_max_mean,lambda_max_ci95,tau_mean,tau_ci95,pfa_mean,pfa_ci95,gesnr_mean,gesnr_ci95,observed_pd_mean,observed_pd_ci95,predicted_pd_mean,predicted_pd_ci95,residual_mean,residual_ci95
barabasi_albert,15,0.35,1.75,26.0,0.0,3.4666666666666672,1.6163198016761878e-16,3.473111111111111,0.012266355790385765,52.0,0.0,289.4,7.553493666821509,0.8880239310532674,0.03734180543634433,9.793789914057083,0.4539642392569054,15.647077606643041,0.20334141031225983,0.01008888888888889,0.0009339524893953922,3.608770728189684,0.043773439997130376,0.46317777777777774,0.01866008654393544,0.6348537633433163,0.007477967695202395,-0.17167598556553856,0.01266928324754928
barabasi_albert,15,0.35,2.5,26.0,0.0,3.4666666666666672,1.6163198016761878e-16,3.4683888888888887,0.012641157650777432,52.0,0.0,287.3333333333333,6.424285341233987,0.8580826767693271,0.05369474030036679,9.41268795831097,0.398879252708281,15.58708103033529,0.23569742723538567,0.010655555555555555,0.001090757171175527,7.38835421385425,0.08079889662450024,0.8498333333333333,0.015909390237425578,0.9158109479554881,0.002208482500980788,-0.0659776146221548,0.013930517391760776
barabasi_albert,30,0.15,0.75,56.0,0.0,3.7333333333333334,0.0,3.737555555555556,0.01606643502903986,112.0,0.0,749.2666666666667,20.747358845528606,0.7339443430765884,0.030377800555844464,14.420189945614103,0.7892193630874752,5.1722489443283575,0.08026390501105568,0.00912222222222222,0.0009698006501230755,2.416096091120059,0.03246680165553207,0.2805555555555556,0.016982054389056762,0.3840068796438199,0.008152205419501457,-0.10345132408826445,0.010124341777520475
barabasi_albert,30,0.15,1.25,56.0,0.0,3.7333333333333334,0.0,3.725166666666667,0.016745917738945806,112.0,0.0,747.1333333333333,18.42546990141968,0.750098049482974,0.029339494218612,14.280867232550694,0.7253277262791834,5.149390055363228,0.0673958478470405,0.010511111111111108,0.0009769831811388475,6.718302594644555,0.08209893979184871,0.8022333333333334,0.01862691279892891,0.894974267217193,0.002966167947778165,-0.09274093388385961,0.01621423099888396
barabasi_albert,30,0.15,1.75,56.0,0.0,3.7333333333333334,0.0,3.742388888888889,0.023397778686051886,112.0,0.0,742.4666666666667,18.74102078779548,0.7556545683828748,0.02910415192045575,14.100568105830341,0.6471224188068392,5.091956577646902,0.061305561934417344,0.010411111111111114,0.0007810427410222398,13.210340179675692,0.1655494873457702,0.9965666666666667,0.0020167883019585873,0.9796319131338788,0.0006454411477114416,0.016934753532787953,0.0016928893765353087
barabasi_albert,30,0.15,2.5,56.0,0.0,3.7333333333333334,0.0,3.7335444444444446,0.015708556807649137,112.0,0.0,753.0,20.319213578772434,0.7597006672128129,0.026133769863804283,14.464623946471324,0.7616470618577962,5.201346895265959,0.07479288769496126,0.009644444444444443,0.0009286844116725608,26.77695011939802,0.3554344105536779,1.0,0.0,0.9966036661275834,0.00011726088718379347,0.0033963338724165163,0.00011726088718379347
barabasi_albert,30,0.25,0.75,56.0,0.0,3.7333333333333334,0.0,3.736644444444444,0.019867936053800057,112.0,0.0,735.0666666666667,22.273205586783217,0.743486286457104,0.030173513112761608,13.952681843629716,0.8807590014472261,14.108845768520526,0.20203259791690018,0.010655555555555555,0.0007777694099166721,0.8783597759956877,0.012124536321009571,0.07761111111111112,0.0037808669677299343,0.044762903765097214,0.001462930466562787,0.03284820734601388,0.0032468749685327443
barabasi_albert,30,0.25,1.25,56.0,0.0,3.7333333333333334,0.0,3.736166666666667,0.015945246143754893,112.0,0.0,738.2666666666667,16.784156616226138,0.727603556733784,0.03079352697529218,13.712713100738574,0.7053742690292865,14.164341540029957,0.13814552131274532,0.010033333333333335,0.0010419249990780064,2.432377330200912,0.02688869119160942,0.292,0.010814500232307775,0.3881294167496821,0.0067403850423590735,-0.0961294167496821,0.006934940149765468
barabasi_albert,30,0.25,1.75,56.0,0.0,3.7333333333333334,0.0,3.732988888888889,0.018301658578143712,112.0,0.0,767.1333333333333,15.997464021247588,0.7328196977783215,0.034226813072485957,15.02418008868468,0.6006684591514961,14.386128330027857,0.12986086469870242,0.011233333333333335,0.0008024015422427937,4.6759354420141275,0.04812756682526165,0.582388888888889,0.017060276750178405,0.7714423098408163,0.0046865816415351015,-0.18905342095192731,0.013437434545751288
barabasi_albert,30,0.25,2.5,56.0,0.0,3.7333333333333334,0.0,3.7310888888888893,0.014403167736342204,112.0,0.0,741.2,17.152500507365463,0.7549701942457198,0.025966231254916074,13.963763544079859,0.648613173692381,14.236161201431154,0.1668748741161617,0.009899999999999997,0.0009403482738419298,9.710591214597184,0.10839917582390586,0.9621666666666666,0.006093948031068531,0.95631892693399,0.0012428177630341578,0.0058477397326765716,0.005079032531049014
barabasi_albert,30,0.35,0.75,56.0,0.0,3.7333333333333334,0.0,3.739088888888888,0.024425174107667442,112.0,0.0,744.8,23.087680420916925,0.7382514800877227,0.030610457742673316,14.048499610096696,0.7473145239826374,27.933909572836292,0.3570215332416364,0.01048888888888889,0.0008003097059092177,0.4453334643031452,0.006676831619170552,0.032999999999999995,0.0018243917931930749,0.008169743246881179,0.00030648359247850324,0.024830256753118823,0.0018114499370843829
barabasi_albert,30,0.35,1.25,56.0,0.0,3.7333333333333334,0.0,3.7298555555555555,0.016557345357443416,112.0,0.0,771.4,27.20998306318566,0.7364169437164562,0.03416215111657775,15.186094954579527,0.9681203290027593,28.39212961195451,0.49630012855014793,0.010377777777777776,0.0009648554803254246,1.216354268401745,0.020273580693445224,0.11504444444444445,0.007094301513545328,0.09739848401947188,0.003679389990284652,0.017645960424972542,0.00478898271999006
barabasi_albert,30,0.35,1.75,56.0,0.0,3.7333333333333334,0.0,3.7329999999999997,0.017133164917102404,112.0,0.0,758.0,22.46135505272551,0.7539397304392655,0.03601447741422783,14.885178555151713,0.7107765471344298,28.177948429745502,0.39224682799289573,0.01037777777777778,0.0008148899702945638,2.4029094165372897,0.034763265475262956,0.27977777777777774,0.015768747782373062,0.38067830150539034,0.008740789314014405,-0.1009005237276126,0.008507965718371938
barabasi_albert,30,0.35,2.5,56.0,0.0,3.7333333333333334,0.0,3.743844444444444,0.016619545916044552,112.0,0.0,747.3333333333334,17.80502290833358,0.7501645164792996,0.03524623532134206,14.45614632009893,0.6836543971627569,27.996571678586402,0.34449441771100836,0.009633333333333334,0.0008407404994907974,4.934555207712861,0.05742025932172612,0.6188777777777777,0.01959435406975216,0.7946949191733134,0.004952150293850039,-0.17581714139553564,0.015242055489328004
barabasi_albert,60,0.15,0.75,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.8603888888888886,0.0183887533742735,232.0,0.0,1771.7333333333333,51.12358489159952,0.6368959483967189,0.015013474505824992,20.605024215131685,1.5390274945071283,9.127825109327937,0.12192769756206981,0.010066666666666666,0.0009373434159570647,1.627659510109627,0.023033808128423195,0.1730777777777778,0.011558972722271226,0.18509088940287877,0.005439485794701,-0.012013111625100992,0.007132020038221333
barabasi_albert,60,0.15,1.25,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.863066666666667,0.0241619932394387,232.0,0.0,1774.8666666666666,47.34453517052849,0.6473878055195775,0.0187824619668739,20.354012829546438,1.287813172222746,9.125057634962937,0.1130915327084052,0.009688888888888888,0.0009386684807831068,4.51559102159912,0.05800105030812405,0.571911111111111,0.0210905219116692,0.755069665397049,0.006249583690070056,-0.18315855428593789,0.015700390457713372
barabasi_albert,60,0.15,1.75,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.868477777777778,0.020567550200495277,232.0,0.0,1760.5333333333333,40.99668955441959,0.6684060560495684,0.02095039743603985,19.313493989098745,0.9275211126791052,9.048492895143744,0.08070022880999485,0.01046666666666667,0.0008857814496254922,8.882533052357536,0.1002528540957422,0.9494444444444446,0.006354974353834047,0.945726924366415,0.0015345057881781911,0.0037175200780294126,0.005198956639170611
barabasi_albert,60,0.15,2.5,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.874022222222222,0.020208369682746984,232.0,0.0,1768.3333333333333,59.15192208443886,0.6593819334681986,0.02228698051058427,19.899741390907447,1.2706243431633586,9.112649871007237,0.10645604310184455,0.0098,0.0010500163302263532,18.116273164733038,0.29465245801991163,0.9999444444444445,7.726111923155747e-05,0.9907879817508541,0.00039294048978284676,0.009156462693590273,0.00038970056772472496
