graph_type,num_sensors,noise,amplitude,num_edges_mean,num_edges_ci95,mean_degree_mean,mean_degree_ci95,mean_anomaly_degree_mean,mean_anomaly_degree_ci95,trace_L_mean,trace_L_ci95,trace_L2_mean,trace_L2_ci95,lambda_2_mean,lambda_2_ci95,lambda_max_mean,lambda_max_ci95,tau_mean,tau_ci95,pfa_mean,pfa_ci95,pd_mean,pd_ci95,gesnr,log_gesnr,pd_predicted,residual,abs_residual
path,10,0.1,3.0,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.80185,0.0036036265651496,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,0.4956078898398722,0.0066644301967816,0.0115,0.0012973925267323,1.0,0.0,159.0173361444316,5.069013228631552,0.9999646351431914,3.5364856808550726e-05,3.5364856808550726e-05
path,10,0.2,0.5,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.7982749999999996,0.0044134229406019,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,2.018930175934063,0.0262410479354468,0.010525,0.0010604492344979,0.098975,0.0044413943934191,1.1020960716113055,0.09721388625143054,0.07713288608459243,0.021842113915407566,0.021842113915407566
path,10,0.2,1.0,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.799,0.0040543808664858,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,2.0171689252267795,0.0303687991106143,0.010075,0.0013287186348231,0.6378000000000001,0.0133664391510584,4.410161588919912,1.4839113302659102,0.7444217874305716,-0.10662178743057149,0.10662178743057149
path,10,0.2,1.5,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.7990749999999998,0.003882604192522,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,2.000796187712792,0.0316869961090975,0.01065,0.0014274328078941,0.967,0.0028491941612359,9.92327725754236,2.294883235440924,0.9587430882297343,0.008256911770265662,0.008256911770265662
path,10,0.2,2.0,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.7975,0.0039405775692082,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,1.9923205424951067,0.0294416934470962,0.01105,0.0017457092662024,0.9997,0.000165213737163,17.62593764554429,2.86937154703047,0.9902137828471692,0.009486217152830823,0.009486217152830823
path,10,0.2,3.0,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.800425,0.004471904404166,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,2.022312032002999,0.0265683264864574,0.00965,0.0013640559488448,1.0,0.0,39.722894168193555,3.681927700777122,0.998767808421619,0.0012321915783809478,0.0012321915783809478
path,10,0.3,0.5,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.7984999999999995,0.0048403207810183,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,4.538475129850826,0.0746168204752139,0.010475,0.001311873288971,0.037,0.0038180965221732,0.48988176256392213,-0.7135912178851636,0.010371647854035212,0.026628352145964786,0.026628352145964786
path,10,0.3,1.0,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.798975,0.0034299815788978,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,4.507950668994577,0.0834811412958274,0.010625,0.0013802188041641,0.2270249999999999,0.0124694068128022,1.960044578945637,0.6729672173437957,0.2674547563459309,-0.04042975634593102,0.04042975634593102
path,10,0.3,1.5,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.80145,0.003720129567636,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,4.532002092928968,0.0894946027099839,0.0113,0.0020076471696726,0.6386,0.0161283863257823,4.416167645558521,1.4852722714694544,0.7450842864784157,-0.10648428647841579,0.10648428647841579
path,10,0.3,2.0,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.7975249999999998,0.0050974256609018,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,4.528208893888414,0.0757465564943042,0.01115,0.0011198572277421,0.915625,0.0067575040354759,7.833859018094762,2.058455238923264,0.9269234240536236,-0.01129842405362358,0.01129842405362358
path,10,0.3,3.0,9.0,0.0,1.7999999999999996,1.9968686188423e-16,1.7985750000000005,0.0037278494647154,18.0,0.0,52.0,0.0,0.0978869674096927,6.240214433882189e-18,3.9021130325903055,1.9968686188423e-16,4.554764996013145,0.0474315688398442,0.0109,0.0014158773363462,0.9993,0.0002400499947927,17.636478887807975,2.869969421119315,0.990228608057092,0.009071391942907958,0.009071391942907958
path,20,0.1,0.5,19.0,0.0,1.9,9.9843430942115e-17,1.898775,0.0029300757938822,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,0.8205239715432636,0.008167124807717,0.010275,0.0013214708511829,0.5027,0.0134224793693658,3.171681028826647,1.1542617403387931,0.5559934979050324,-0.05329349790503235,0.05329349790503235
path,20,0.1,1.0,19.0,0.0,1.9,9.9843430942115e-17,1.89935,0.0022064036468043,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,0.8197032459957528,0.0086261057979348,0.0105,0.0014307929343733,0.99745,0.0006512237872288,12.690565995659078,2.540858882438453,0.9775924603046315,0.01985753969536841,0.01985753969536841
path,20,0.1,1.5,19.0,0.0,1.9,9.9843430942115e-17,1.9008750000000003,0.0021645113098633,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,0.8182218687685461,0.0108113020805831,0.0109,0.0013063227617609,1.0,0.0,28.57669949364073,3.3525916827553863,0.9971408539513957,0.0028591460486042664,0.0028591460486042664
path,20,0.1,2.0,19.0,0.0,1.9,9.9843430942115e-17,1.9019,0.0031157868314355,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,0.8264752377274031,0.008619258527048,0.00905,0.0010709434109576,1.0,0.0,50.83041559932398,3.92849490768594,0.9993442884990016,0.0006557115009984127,0.0006557115009984127
path,20,0.1,3.0,19.0,0.0,1.9,9.9843430942115e-17,1.90035,0.0029202476823577,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,0.8217999763363475,0.0114840616305645,0.010425,0.0011020557584518,1.0,0.0,114.275227740362,4.7386098171308255,0.9999175852994694,8.241470053060862e-05,8.241470053060862e-05
path,20,0.2,0.5,19.0,0.0,1.9,9.9843430942115e-17,1.9012,0.002767661144455,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,3.2650715503892505,0.0291934095639259,0.010625,0.001451617518857,0.0648499999999999,0.0046366260646247,0.7939329267560955,-0.2307562964214927,0.034830279809695754,0.03001972019030414,0.03001972019030414
path,20,0.2,1.0,19.0,0.0,1.9,9.9843430942115e-17,1.899525,0.0024959641001973,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,3.259724425628267,0.0367947086762076,0.010875,0.0013673407729873,0.51265,0.013034387805865,3.1729338158981113,1.154656653857866,0.5562431352951609,-0.043593135295160845,0.043593135295160845
path,20,0.2,1.5,19.0,0.0,1.9,9.9843430942115e-17,1.899775,0.0027868399289291,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,3.2427992078817125,0.0372918231475632,0.01105,0.0014586084933394,0.9460500000000002,0.0038074242985873,7.140040676074348,1.965718473264446,0.9091156178411991,0.03693438215880107,0.03693438215880107
path,20,0.2,2.0,19.0,0.0,1.9,9.9843430942115e-17,1.900375,0.0025024362340054,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,3.2477912991388638,0.0394693200133081,0.01085,0.0011422029499819,0.9977,0.0004790459817507,12.697414564983083,2.541398395179434,0.9776227043865688,0.02007729561343119,0.02007729561343119
path,20,0.2,3.0,19.0,0.0,1.9,9.9843430942115e-17,1.89995,0.0029732523039859,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,3.302530908657297,0.0302398025416878,0.010125,0.0011999867323827,1.0,0.0,28.562793557147472,3.352104946313555,0.9971372982189948,0.002862701781005228,0.002862701781005228
path,20,0.3,0.5,19.0,0.0,1.9,9.9843430942115e-17,1.90195,0.002807103358118,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,7.335202483382001,0.086298659974328,0.01145,0.0014164127409168,0.0289999999999999,0.0032009297991282,0.3529982771217608,-1.0412921027356494,0.004507812556168365,0.024492187443831536,0.024492187443831536
path,20,0.3,1.0,19.0,0.0,1.9,9.9843430942115e-17,1.90165,0.002725053007693,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,7.380770681988698,0.1067395262137826,0.010575,0.0018597930133839,0.145825,0.009230055513889,1.4117703907854495,0.34484451308998204,0.13612828312502734,0.009696716874972672,0.009696716874972672
path,20,0.3,1.5,19.0,0.0,1.9,9.9843430942115e-17,1.903,0.0025336763387366,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,7.406250686731566,0.0879838192469931,0.009275,0.0011252045194213,0.4978749999999999,0.0139769394944522,3.1787383959958975,1.1564843872546933,0.5573981319118582,-0.05952313191185826,0.05952313191185826
path,20,0.3,2.0,19.0,0.0,1.9,9.9843430942115e-17,1.900375,0.0034493794636442,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,7.3713094168651,0.0667492373806182,0.009925,0.0013056938264467,0.8619249999999999,0.0063368935233532,5.6432953622147055,1.7304681789631058,0.8455946134736994,0.01633038652630059,0.01633038652630059
path,20,0.3,3.0,19.0,0.0,1.9,9.9843430942115e-17,1.8993750000000005,0.0029901835447977,38.0,0.0,112.0,0.0,0.0246233188097241,0.0,3.975376681190274,5.9906058565269e-16,7.344558408190403,0.0879971797352,0.011625,0.001418151409777,0.99745,0.0004259871507822,12.69073303393528,2.540872044749492,0.9775931986344262,0.019856801365573773,0.019856801365573773
path,40,0.1,0.5,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.950125,0.0016519461409596,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,1.3820059013871204,0.009096644518899,0.01015,0.0010475606752933,0.33625,0.0104887473036583,2.26330700851577,0.8168270218403494,0.3454317954269419,-0.009181795426941919,0.009181795426941919
path,40,0.1,1.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.9499250000000004,0.0017491443171177,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,1.3698984970083488,0.0120195433366203,0.01145,0.0011852052009762,0.99315,0.0012459172060014,9.052299557372196,2.2030188201724936,0.948365964838394,0.044784035161606006,0.044784035161606006
path,40,0.1,1.5,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.950275,0.0025121131700119,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,1.3742894607346945,0.0119404232275281,0.012125,0.0013691879075991,1.0,0.0,20.3713298810578,3.0141285143647925,0.9932244588127455,0.006775541187254541,0.006775541187254541
path,40,0.1,2.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.9497750000000005,0.0022068331561192,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,1.3617139268449907,0.0092011097809172,0.011075,0.0011381575832065,1.0,0.0,36.206412799416135,3.5892362522978085,0.9984382183860162,0.0015617816139837926,0.0015617816139837926
path,40,0.1,3.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.950075,0.0021591334884746,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,1.371002251510773,0.0143596729846158,0.010475,0.0013554595064715,1.0,0.0,81.47696323401323,4.400320320585674,0.999804034792883,0.00019596520711695486,0.00019596520711695486
path,40,0.2,0.5,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.9509,0.0021966455766631,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,5.507441948994609,0.0418442189237089,0.01045,0.0013184551566132,0.041375,0.0031321897082426,0.5660516175775163,-0.5690700078037388,0.01494728142416437,0.026427718575835632,0.026427718575835632
path,40,0.2,1.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.9497,0.0026107100869102,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,5.43976956799563,0.0375794360401169,0.012625,0.0014127948225153,0.3556249999999999,0.0120262443606078,2.2628137552737373,0.8166090633413489,0.3453056048966784,0.010319395103321527,0.010319395103321527
path,40,0.2,1.5,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.948325,0.0021684776493636,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,5.471346078141142,0.0504326119336247,0.011125,0.0017311346294448,0.8799249999999998,0.0074750552576728,5.087740355912876,1.626833794058211,0.8076905331544115,0.07223446684558832,0.07223446684558832
path,40,0.2,2.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.950225,0.002736506214712,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,5.502147103488943,0.0487164026978,0.009675,0.0014348058918782,0.993125,0.0007620123980204,9.053692272408522,2.203172660409711,0.948385252450991,0.044739747549009,0.044739747549009
path,40,0.2,3.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.9501,0.0019825648459561,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,5.518902648003243,0.0568397939374647,0.009875,0.0016473499452469,1.0,0.0,20.369501942572615,3.01403877940335,0.9932229122216072,0.00677708777839281,0.00677708777839281
path,40,0.3,0.5,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.94915,0.0024711591569438,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,12.361390422885282,0.1018243968954733,0.009925,0.0015153351375017,0.020275,0.0020202904819799,0.2513528252831949,-1.3808976484722923,0.0018941630331589863,0.018380836966841015,0.018380836966841015
path,40,0.3,1.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.949625,0.0020082450442848,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,12.379601926715718,0.089869206462413,0.0104,0.0010912818151146,0.091175,0.0049809676242356,1.0056563158150966,0.005640378928596962,0.06200930101897375,0.029165698981026257,0.029165698981026257
path,40,0.3,1.5,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.9497500000000003,0.0021168429820197,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,12.266683315093562,0.083232093828849,0.0118,0.0017304410146731,0.357125,0.0099262960574955,2.2628717850669187,0.8166347079835438,0.34532045113830406,0.011804548861695963,0.011804548861695963
path,40,0.3,2.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.9502250000000003,0.0017723974099922,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,12.395236626152244,0.1050753626816034,0.009625,0.0008164517261005,0.736325,0.0108030159799547,4.023863232181568,1.3922424441933827,0.6972707515138384,0.03905424848616157,0.03905424848616157
path,40,0.3,3.0,39.0,0.0,1.9500000000000004,1.9968686188423e-16,1.950975,0.0020014376280432,78.0,0.0,232.0,0.0,0.0061653325337435,0.0,3.993834667466257,3.9937372376846e-16,12.429031758442209,0.116016571616619,0.010025,0.0015256408317059,0.992675,0.0009331692180273,9.057174059999346,2.2035571574922703,0.9484334287172579,0.04424157128274209,0.04424157128274209
path,80,0.1,0.5,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.975725,0.0014768183974163,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,2.3850671128138643,0.0204366348743221,0.010625,0.0017956308816563,0.2103,0.0127210206806645,1.6076092884224262,0.47474816139559184,0.18017368696106056,0.030126313038939423,0.030126313038939423
path,80,0.1,1.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.97595,0.0017165098616853,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,2.3903322728280205,0.0137601350625219,0.010375,0.0012575773493005,0.9804000000000002,0.0018314811952136,6.431169466313973,1.8611563982771497,0.8844357327647951,0.09596426723520501,0.09596426723520501
path,80,0.1,1.5,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.9746,0.0015970661259091,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,2.385917406209769,0.0123169485574004,0.010525,0.0011161837945239,1.0,0.0,14.460245078778831,2.6714031653268817,0.9838569564366761,0.016143043563323856,0.016143043563323856
path,80,0.1,2.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.976125,0.0016069656761146,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,2.382817638484376,0.0122115999762076,0.01055,0.0013710786379996,1.0,0.0,25.72695617119805,3.2475393204694463,0.9962616011344695,0.0037383988655305123,0.0037383988655305123
path,80,0.1,3.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.9749,0.0016096763976846,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,2.379927221972976,0.0110507722917604,0.010925,0.0009935108136513,1.0,0.0,57.849768066606536,4.057849444411364,0.9995290949019089,0.00047090509809111225,0.00047090509809111225
path,80,0.2,0.5,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.97545,0.0012991445768577,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,9.513694840170592,0.0710204428808174,0.012175,0.0015269655323032,0.030725,0.0033577468871096,0.40184638155791946,-0.9116853988235258,0.006270990165831771,0.024454009834168226,0.024454009834168226
path,80,0.2,1.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.974875,0.0012971489992733,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,9.505011574298218,0.0521734857139317,0.01095,0.0011527750499509,0.210275,0.0096789379011716,1.6069176598328405,0.47431784700632623,0.18001097509332722,0.030264024906672765,0.030264024906672765
path,80,0.2,1.5,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.9743,0.0015436330352024,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,9.557328221538778,0.0611875599299464,0.01025,0.0013003112987604,0.7193,0.0115041358604085,3.6145120352265074,1.2849568631598252,0.636359885965984,0.08294011403401602,0.08294011403401602
path,80,0.2,2.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.974825,0.0015170020816694,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,9.58604217014249,0.0582277080998764,0.009075,0.0013955155810101,0.97915,0.0017300027989025,6.4275079031926365,1.8605868897476046,0.8842865884226468,0.09486341157735312,0.09486341157735312
path,80,0.2,3.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.9759,0.0016346051189008,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,9.529769264525616,0.0622976598439643,0.01125,0.001603226024056,0.99995,6.744822575793773e-05,14.469765142894305,2.6720613098893042,0.9838837023713577,0.016066297628642312,0.016066297628642312
path,80,0.3,0.5,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.974425,0.0010765336917503,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,21.37338411011653,0.1273172990859055,0.011,0.0011595516374875,0.01865,0.0023398259494424,0.17850572261341194,-1.7231346188174463,0.0007893762813911954,0.017860623718608803,0.017860623718608803
path,80,0.3,1.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.97505,0.000971972384273,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,21.44368060713548,0.163503873205258,0.010825,0.0021117925909919,0.05735,0.0051111041344981,0.714248912868545,-0.33652375993255296,0.02678756396314511,0.03056243603685489,0.03056243603685489
path,80,0.3,1.5,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.97575,0.001655957347531,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,21.53203578705866,0.1445102598888236,0.008775,0.0010746538977736,0.2030749999999999,0.0115573704234684,1.607629630439767,0.47476081489839794,0.18017847328075842,0.022896526719241472,0.022896526719241472
path,80,0.3,2.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.9748250000000005,0.0017404532228855,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,21.560988514002737,0.1199498093142213,0.009825,0.0009222721084936,0.5333249999999999,0.0139054032114744,2.8566701791967284,1.0496566735312762,0.4892632119715956,0.044061788028404325,0.044061788028404325
path,80,0.3,3.0,79.0,0.0,1.9750000000000003,9.9843430942115e-17,1.9752,0.0014083603007902,158.0,0.0,472.0,0.0,0.0015419275185532,9.75033505294092e-20,3.998458072481445,1.9968686188423e-16,21.422337699468667,0.1223695937808143,0.010925,0.0013494796463042,0.9823750000000002,0.0017600914300414,6.428728424233083,1.8607767619641737,0.8843363312224971,0.09803866877750311,0.09803866877750311
random_geometric,10,0.1,0.5,14.45,1.8565626982764625,2.89,0.3713125396552925,2.88835,0.3694277248083211,28.9,3.713125396552925,136.6,31.766260605272773,0.3073175755927811,0.0801329432339495,6.218539202557539,0.5151977735556419,0.8008723030125653,0.0925914994301627,0.00975,0.001370341102369,0.5966750000000001,0.0235789490982729,4.368672406635136,1.4744591658431445,0.7397894192125573,-0.1431144192125572,0.1431144192125572
random_geometric,10,0.1,1.0,14.7,1.296223177664938,2.94,0.2592446355329876,2.926075,0.2588947259826503,29.4,2.592446355329876,136.9,22.20307079757449,0.3090765261205628,0.0762083914896516,6.274696687840615,0.4052259357072128,0.8089127458595504,0.0659943999878251,0.01105,0.0012084343067309,0.988,0.0061669960272404,17.68352056016945,2.872633164092823,0.9902943898806764,-0.0022943898806764285,0.0022943898806764285
random_geometric,10,0.1,1.5,14.75,1.510699733305903,2.95,0.3021399466611806,2.9487499999999995,0.2989245328154706,29.5,3.0213994666118054,136.7,26.858023143148387,0.3458168793262958,0.0910550985069206,6.388905221470749,0.4311286659867662,0.8114105049742346,0.0802979792450047,0.0103,0.0013683108295689,1.0,0.0,40.12557019430748,3.6920137917992433,0.9987991886458221,0.001200811354177933,0.001200811354177933
random_geometric,10,0.1,2.0,13.1,1.2140680636430128,2.62,0.2428136127286025,2.62935,0.2434880545047874,26.2,2.4281361272860256,113.2,18.90348084905333,0.2399463738653451,0.0372599119936946,6.186959059821843,0.455065196213854,0.733781267857527,0.0630335342201905,0.010725,0.0019043758336498,1.0,0.0,69.89887406393868,4.247049541297996,0.9997098678402054,0.00029013215979456497,0.00029013215979456497
random_geometric,10,0.1,3.0,13.15,0.9879623900789576,2.63,0.1975924780157914,2.635775,0.201646062534672,26.3,1.975924780157915,109.0,14.26334632619753,0.2417864666047179,0.0582546541589189,5.732062268114553,0.2689562368297455,0.7234661193944739,0.0471579867886059,0.010075,0.001307628045456,1.0,0.0,160.66548785058723,5.0793244883260344,0.9999655566971056,3.4443302894371364e-05,3.4443302894371364e-05
random_geometric,10,0.2,0.5,14.3,1.372,2.86,0.2744,2.87225,0.2735232262224871,28.6,2.744,130.5,24.271158626086056,0.3344105540904971,0.1065364021965841,6.2719813872053605,0.4345781085900481,3.18776486347206,0.2858530431258379,0.0099,0.0010982077264918,0.100975,0.0062816937834849,1.1111738230813275,0.10541695483830055,0.0786415316460158,0.0223334683539842,0.0223334683539842
random_geometric,10,0.2,1.0,13.45,1.306903048794121,2.69,0.2613806097588241,2.6918250000000006,0.2661475544575543,26.9,2.6138060975882413,116.5,20.942284900222923,0.2599303389191976,0.0405880710614667,5.963917641877539,0.3884624397968096,2.9809378800288884,0.2580185643530274,0.0106,0.0011277285974354,0.60145,0.0182855196031694,4.408682977621556,1.4835760003253369,0.7442583770695145,-0.14280837706951444,0.14280837706951444
random_geometric,10,0.2,1.5,13.9,1.3482148821389908,2.78,0.2696429764277981,2.777925,0.2769108179076128,27.8,2.696429764277981,123.6,23.51243387074838,0.2694161332762496,0.0512329061409946,6.011619607431027,0.4220415742592097,3.0557107916771047,0.2827365809207079,0.010375,0.0007620123980204,0.9154,0.0157572747176126,9.938453493611405,2.2964114244202922,0.9588976029043421,-0.043497602904342125,0.043497602904342125
random_geometric,10,0.2,2.0,14.55,1.4394223256497545,2.9100000000000006,0.2878844651299508,2.9102999999999994,0.2843982376857087,29.1,2.8788446512995085,136.6,27.05128889234009,0.3032390525506417,0.0606766950379105,6.288190388804882,0.4075145252006394,3.2504152076090898,0.2712801083073535,0.01,0.0009538619562488,0.9893249999999998,0.004357405378385,17.60748843461524,2.868324290792984,0.9901877608244654,-0.0008627608244655693,0.0008627608244655693
random_geometric,10,0.2,3.0,14.1,1.7867769277315189,2.8200000000000007,0.3573553855463037,2.80875,0.3573348501763104,28.2,3.5735538554630377,129.1,31.21326922960809,0.2928812672080433,0.0871994053100603,6.074325334680159,0.5330289598690505,3.1084451582401327,0.3602929522736062,0.010475,0.0009228200200871,1.0,0.0,39.32941481610864,3.671972707515551,0.9987360330563327,0.0012639669436672607,0.0012639669436672607
random_geometric,10,0.3,0.5,14.1,1.188824806711498,2.82,0.2377649613422997,2.8193,0.2383688793110375,28.2,2.3776496134229963,126.6,21.710646895741704,0.2564608306254334,0.0329684360495567,6.173089567987813,0.4555708175226503,6.982331944607843,0.5003516144416684,0.010125,0.0015146678461664,0.038825,0.0029761197892558,0.4921607095417477,-0.7089499704167701,0.010494351477331573,0.028330648522668426,0.028330648522668426
random_geometric,10,0.3,1.0,14.15,1.6291845554722992,2.83,0.3258369110944598,2.825525,0.3244738840564587,28.3,3.2583691109445985,131.3,28.27220663850854,0.3028432241260773,0.099328155545743,6.252112879793212,0.5323128222350285,7.015566422406401,0.7297913931443707,0.011375,0.0013374397182677,0.228175,0.0121073844604722,1.937355339080776,0.6613238157576475,0.26165372680410215,-0.03347872680410216,0.03347872680410216
random_geometric,10,0.3,1.5,14.4,1.2264948773682367,2.88,0.2452989754736474,2.8837750000000004,0.2416679171201889,28.8,2.4529897547364734,130.6,20.309471039264825,0.3084608904201894,0.076346762619286,6.187348480944396,0.4174476317760688,7.161027077426866,0.5833502750606484,0.010225,0.0008575184208547,0.60955,0.0185997510396467,4.46082098257636,1.4953328259027583,0.7499465637711881,-0.14039656377118803,0.14039656377118803
random_geometric,10,0.3,2.0,14.2,1.1691025798043828,2.84,0.2338205159608765,2.84155,0.2413767202872546,28.4,2.3382051596087656,126.5,20.273151028677777,0.3479490081457669,0.0705425062241552,6.086074584283059,0.3387260558864156,7.024900615675195,0.5408773458884398,0.0109,0.0013612738616148,0.851125,0.0201981974117546,7.9398541283677835,2.071894903348189,0.9292206661477361,-0.07809566614773611,0.07809566614773611
