graph_type,n,noise_model,sigma,amplitude,pattern,detector,pfa_mean,pd_mean,pd_std,threshold_mean,graph_energy_mean,mahalanobis_energy_mean,signal_max_abs_mean,rayleigh_mean,pd_rank,is_winner
star,20,iid,0.15,0.75,edge_bipolar,euclidean,0.011575,0.7224,0.006441014412859725,0.8434933743830364,6.1875,24.999999999999996,0.5303300858899106,11.000000000000002,3.5,False
star,20,iid,0.15,0.75,edge_bipolar,laplacian,0.0089,0.869425,0.0015478479684172032,3.4831581828412577,6.1875,24.999999999999996,0.5303300858899106,11.000000000000002,1.0,True
star,20,iid,0.15,0.75,edge_bipolar,mahalanobis,0.011575,0.7224,0.006441014412859725,37.48859441702384,6.1875,24.999999999999996,0.5303300858899106,11.000000000000002,3.5,False
star,20,iid,0.15,0.75,edge_bipolar,max_abs,0.01135,0.7747999999999999,0.007422039252568434,0.5214344401635846,6.1875,24.999999999999996,0.5303300858899106,11.000000000000002,2.0,False
star,20,iid,0.15,0.75,fiedler,euclidean,0.011575,0.72055,0.003349129240066247,0.8434933743830364,0.5625000000000001,25.000000000000004,0.5244468746596721,1.0,1.5,False
star,20,iid,0.15,0.75,fiedler,laplacian,0.0089,0.0184,0.0019339079605813715,3.4831581828412577,0.5625000000000001,25.000000000000004,0.5244468746596721,1.0,4.0,False
star,20,iid,0.15,0.75,fiedler,mahalanobis,0.011575,0.72055,0.003349129240066247,37.48859441702384,0.5625000000000001,25.000000000000004,0.5244468746596721,1.0,1.5,False
star,20,iid,0.15,0.75,fiedler,max_abs,0.01135,0.6985,0.008965489389877195,0.5214344401635846,0.5625000000000001,25.000000000000004,0.5244468746596721,1.0,3.0,False
star,20,iid,0.15,0.75,high_frequency,euclidean,0.011575,0.726225,0.007686514164431097,0.8434933743830364,11.250000000000004,24.99999999999999,0.7310095758606723,20.00000000000001,3.5,False
star,20,iid,0.15,0.75,high_frequency,laplacian,0.0089,0.9919,0.0006582805886043895,3.4831581828412577,11.250000000000004,24.99999999999999,0.7310095758606723,20.00000000000001,1.0,True
star,20,iid,0.15,0.75,high_frequency,mahalanobis,0.011575,0.726225,0.007686514164431097,37.48859441702384,11.250000000000004,24.99999999999999,0.7310095758606723,20.00000000000001,3.5,False
star,20,iid,0.15,0.75,high_frequency,max_abs,0.01135,0.919225,0.003302902763731715,0.5214344401635846,11.250000000000004,24.99999999999999,0.7310095758606723,20.00000000000001,2.0,False
star,20,iid,0.15,0.75,point,euclidean,0.011575,0.720025,0.007487489565935989,0.8434933743830364,0.5625,24.999999999999996,0.75,1.0,2.5,False
star,20,iid,0.15,0.75,point,laplacian,0.0089,0.022775,0.0025434556545508445,3.4831581828412577,0.5625,24.999999999999996,0.75,1.0,4.0,False
star,20,iid,0.15,0.75,point,mahalanobis,0.011575,0.720025,0.007487489565935989,37.48859441702384,0.5625,24.999999999999996,0.75,1.0,2.5,False
star,20,iid,0.15,0.75,point,max_abs,0.01135,0.9373,0.005855481762132503,0.5214344401635846,0.5625,24.999999999999996,0.75,1.0,1.0,True
star,20,iid,0.15,1.5,cluster,euclidean,0.011575,1.0,0.0,0.8434933743830364,9.0,99.99999999999999,0.75,4.0,1.5,False
star,20,iid,0.15,1.5,cluster,laplacian,0.0089,0.983425,0.0012010412149464757,3.4831581828412577,9.0,99.99999999999999,0.75,4.0,4.0,False
star,20,iid,0.15,1.5,cluster,mahalanobis,0.011575,1.0,0.0,37.48859441702384,9.0,99.99999999999999,0.75,4.0,1.5,False
star,20,iid,0.15,1.5,cluster,max_abs,0.01135,0.9999750000000001,5.000000000001299e-05,0.5214344401635846,9.0,99.99999999999999,0.75,4.0,3.0,False
star,20,iid,0.15,1.5,constant,euclidean,0.011575,1.0,0.0,0.8434933743830364,1.4895204919483638e-16,100.0,0.33541019662496846,6.620091075326063e-17,1.5,False
star,20,iid,0.15,1.5,constant,laplacian,0.0089,0.0094,0.00039157800414902445,3.4831581828412577,1.4895204919483638e-16,100.0,0.33541019662496846,6.620091075326063e-17,4.0,False
star,20,iid,0.15,1.5,constant,mahalanobis,0.011575,1.0,0.0,37.48859441702384,1.4895204919483638e-16,100.0,0.33541019662496846,6.620091075326063e-17,1.5,False
star,20,iid,0.15,1.5,constant,max_abs,0.01135,0.89625,0.010952473084498579,0.5214344401635846,1.4895204919483638e-16,100.0,0.33541019662496846,6.620091075326063e-17,3.0,False
star,20,iid,0.15,1.5,edge_bipolar,euclidean,0.011575,1.0,0.0,0.8434933743830364,24.75,99.99999999999999,1.0606601717798212,11.000000000000002,2.5,False
star,20,iid,0.15,1.5,edge_bipolar,laplacian,0.0089,1.0,0.0,3.4831581828412577,24.75,99.99999999999999,1.0606601717798212,11.000000000000002,2.5,False
star,20,iid,0.15,1.5,edge_bipolar,mahalanobis,0.011575,1.0,0.0,37.48859441702384,24.75,99.99999999999999,1.0606601717798212,11.000000000000002,2.5,False
star,20,iid,0.15,1.5,edge_bipolar,max_abs,0.01135,1.0,0.0,0.5214344401635846,24.75,99.99999999999999,1.0606601717798212,11.000000000000002,2.5,False
star,20,iid,0.15,1.5,fiedler,euclidean,0.011575,1.0,0.0,0.8434933743830364,2.2500000000000004,100.00000000000001,1.0488937493193442,1.0,2.0,False
star,20,iid,0.15,1.5,fiedler,laplacian,0.0089,0.24662499999999998,0.010557895939374782,3.4831581828412577,2.2500000000000004,100.00000000000001,1.0488937493193442,1.0,4.0,False
star,20,iid,0.15,1.5,fiedler,mahalanobis,0.011575,1.0,0.0,37.48859441702384,2.2500000000000004,100.00000000000001,1.0488937493193442,1.0,2.0,False
star,20,iid,0.15,1.5,fiedler,max_abs,0.01135,1.0,0.0,0.5214344401635846,2.2500000000000004,100.00000000000001,1.0488937493193442,1.0,2.0,False
star,20,iid,0.15,1.5,high_frequency,euclidean,0.011575,1.0,0.0,0.8434933743830364,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001,2.5,False
star,20,iid,0.15,1.5,high_frequency,laplacian,0.0089,1.0,0.0,3.4831581828412577,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001,2.5,False
