graph_type,n,noise_model,sigma,amplitude,pattern,repetition,signal_location,signal_norm,signal_graph_energy,rayleigh_quotient,lambda2,lambda_max,normalized_rayleigh,tau_spectral,pfa_mc,pfa_theory,pd_mc,pd_theory,pd_error,theoretical_mean_shift,empirical_mean_shift,mean_shift_error
star,40,correlated,0.15,1.5,point,3,24,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,9.109559655879584,0.009,0.009999999983661911,0.0314,0.03139356591577863,6.434084221365599e-06,2.25,2.2234436343832984,-0.026556365616701605
star,40,correlated,0.15,1.5,edge_bipolar,3,0-24,1.4999999999999998,47.24999999999999,21.0,0.9999999999999978,40.0,0.525,9.109559655879584,0.009,0.009999999983661911,0.9998,0.9998805826268686,-8.058262686860829e-05,47.24999999999999,47.63403534969417,0.3840353496941802
star,40,correlated,0.15,1.5,high_frequency,3,lambda_max,1.5,90.00000000000003,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,9.109559655879584,0.009,0.009999999983661911,1.0,0.9999999983042304,1.6957696358232965e-09,90.00000000000003,89.99512232997523,-0.004877670024796998
star,40,correlated,0.15,3.0,constant,3,all,2.9999999999999996,-1.8958500730314183e-15,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,9.109559655879584,0.009,0.009999999983661911,0.008,0.009999999983661911,-0.001999999983661911,-1.8958500730314183e-15,0.03114349554391982,0.031143495543921713
star,40,correlated,0.15,3.0,fiedler,3,fiedler,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,9.109559655879584,0.009,0.009999999983661911,0.908,0.9090945958825176,-0.0010945958825175905,9.0,9.032419820759578,0.0324198207595785
star,40,correlated,0.15,3.0,cluster,3,0;1;2;3;4;5;6;7,2.9999999999999996,35.999999999999986,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,9.109559655879584,0.009,0.009999999983661911,1.0,0.9998244008050816,0.0001755991949183855,35.999999999999986,36.019752589636575,0.01975258963658888
star,40,correlated,0.15,3.0,point,3,5,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,9.109559655879584,0.009,0.009999999983661911,0.8754,0.8780329427117697,-0.0026329427117697257,9.0,8.994277728035911,-0.005722271964089032
star,40,correlated,0.15,3.0,edge_bipolar,3,0-5,2.9999999999999996,188.99999999999997,21.0,0.9999999999999978,40.0,0.525,9.109559655879584,0.009,0.009999999983661911,1.0,1.0,0.0,188.99999999999997,188.92792812115363,-0.07207187884634436
star,40,correlated,0.15,3.0,high_frequency,3,lambda_max,3.0,360.0000000000001,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,9.109559655879584,0.009,0.009999999983661911,1.0,1.0,0.0,360.0000000000001,359.6455525848314,-0.3544474151686927
star,40,correlated,0.3,0.75,constant,0,all,0.7499999999999999,-1.1849062956446365e-16,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0092,0.010000000002376164,0.0082,0.010000000002376164,-0.001800000002376163,-1.1849062956446365e-16,0.007781202877383819,0.007781202877383938
star,40,correlated,0.3,0.75,fiedler,0,fiedler,0.75,0.5625,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0092,0.010000000002376164,0.0102,0.010667144156715436,-0.00046714415671543497,0.5625,0.5097095597587167,-0.05279044024128332
star,40,correlated,0.3,0.75,cluster,0,26;0;1;2;3;4;5;6,0.7499999999999999,2.249999999999999,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0092,0.010000000002376164,0.0286,0.026234738565650673,0.002365261434349328,2.249999999999999,2.3763104868256733,0.12631048682567414
star,40,correlated,0.3,0.75,point,0,29,0.75,0.5625,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0092,0.010000000002376164,0.0114,0.010762254012270267,0.0006377459877297334,0.5625,0.6363558360865387,0.07385583608653867
star,40,correlated,0.3,0.75,edge_bipolar,0,0-27,0.7499999999999999,11.812499999999998,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0092,0.010000000002376164,0.146,0.14789194573491832,-0.0018919457349183266,11.812499999999998,11.560448749038315,-0.25205125096168324
star,40,correlated,0.3,0.75,high_frequency,0,lambda_max,0.75,22.500000000000007,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0092,0.010000000002376164,0.319,0.3249004920909948,-0.005900492090994802,22.500000000000007,22.226325670079223,-0.2736743299207838
star,40,correlated,0.3,1.5,constant,0,all,1.4999999999999998,-4.739625182578546e-16,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0092,0.010000000002376164,0.0072,0.010000000002376164,-0.002800000002376164,-4.739625182578546e-16,-0.01958570071264809,-0.019585700712647616
star,40,correlated,0.3,1.5,fiedler,0,fiedler,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0092,0.010000000002376164,0.0116,0.012956712520895919,-0.0013567125208959196,2.25,2.202312522519538,-0.04768747748046209
star,40,correlated,0.3,1.5,cluster,0,2;0;1;3;4;5;6;7,1.4999999999999998,8.999999999999996,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0092,0.010000000002376164,0.1008,0.09759229022348109,0.0032077097765189078,8.999999999999996,9.11514046095839,0.11514046095839348
star,40,correlated,0.3,1.5,point,0,4,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0092,0.010000000002376164,0.0146,0.013390958055895685,0.0012090419441043148,2.25,2.3562504636898964,0.10625046368989643
star,40,correlated,0.3,1.5,edge_bipolar,0,0-10,1.4999999999999998,47.24999999999999,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0092,0.010000000002376164,0.7048,0.6935572224600313,0.011242777539968718,47.24999999999999,47.79014102627351,0.5401410262735169
star,40,correlated,0.3,1.5,high_frequency,0,lambda_max,1.5,90.00000000000003,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0092,0.010000000002376164,0.9556,0.9523186400421723,0.0032813599578277453,90.00000000000003,90.51874015473433,0.5187401547343029
star,40,correlated,0.3,3.0,constant,0,all,2.9999999999999996,-1.8958500730314183e-15,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0092,0.010000000002376164,0.0108,0.010000000002376164,0.0007999999976238369,-1.8958500730314183e-15,0.21305205189499077,0.21305205189499266
star,40,correlated,0.3,3.0,fiedler,0,fiedler,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0092,0.010000000002376164,0.029,0.028564126863352246,0.0004358731366477554,9.0,8.992736316992556,-0.007263683007444399
star,40,correlated,0.3,3.0,cluster,0,10;0;1;2;3;4;5;6,2.9999999999999996,35.999999999999986,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0092,0.010000000002376164,0.555,0.5479587508847625,0.007041249115237513,35.999999999999986,36.16572973014633,0.16572973014634584
star,40,correlated,0.3,3.0,point,0,37,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0092,0.010000000002376164,0.0314,0.03139356785927844,6.4321407215600646e-06,9.0,9.046529376701962,0.04652937670196167
star,40,correlated,0.3,3.0,edge_bipolar,0,0-33,2.9999999999999996,188.99999999999997,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0092,0.010000000002376164,1.0,0.9998805824677313,0.00011941753226873963,188.99999999999997,189.23827081442224,0.23827081442226472
star,40,correlated,0.3,3.0,high_frequency,0,lambda_max,3.0,360.0000000000001,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0092,0.010000000002376164,1.0,0.9999999983042308,1.6957691917340867e-09,360.0000000000001,361.22526166883256,1.2252616688324451
star,40,correlated,0.3,0.75,constant,1,all,0.7499999999999999,-1.1849062956446365e-16,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0088,0.010000000002376164,0.0102,0.010000000002376164,0.00019999999762383702,-1.1849062956446365e-16,-0.08856338942946884,-0.08856338942946872
star,40,correlated,0.3,0.75,fiedler,1,fiedler,0.75,0.5625,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0088,0.010000000002376164,0.0124,0.010667144156715436,0.0017328558432845639,0.5625,0.5890000722125759,0.026500072212575887
star,40,correlated,0.3,0.75,cluster,1,20;0;1;2;3;4;5;6,0.7499999999999999,2.249999999999999,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0088,0.010000000002376164,0.022,0.026234738565650673,-0.004234738565650674,2.249999999999999,2.028404282813888,-0.22159571718611115
star,40,correlated,0.3,0.75,point,1,10,0.75,0.5625,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0088,0.010000000002376164,0.0104,0.010762254012270267,-0.0003622540122702675,0.5625,0.587881577962678,0.025381577962678037
star,40,correlated,0.3,0.75,edge_bipolar,1,0-3,0.7499999999999999,11.812499999999998,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0088,0.010000000002376164,0.145,0.14789194573491815,-0.002891945734918161,11.812499999999998,11.69156334436374,-0.12093665563625855
star,40,correlated,0.3,0.75,high_frequency,1,lambda_max,0.75,22.500000000000007,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0088,0.010000000002376164,0.3166,0.3249004920909948,-0.008300492090994815,22.500000000000007,22.10240567272748,-0.39759432727252886
star,40,correlated,0.3,1.5,constant,1,all,1.4999999999999998,-4.739625182578546e-16,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0088,0.010000000002376164,0.0106,0.010000000002376164,0.0005999999976238363,-4.739625182578546e-16,-0.022405076729784312,-0.022405076729783837
star,40,correlated,0.3,1.5,fiedler,1,fiedler,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0088,0.010000000002376164,0.0122,0.012956712520895919,-0.0007567125208959181,2.25,2.2011788839448982,-0.048821116055101754
star,40,correlated,0.3,1.5,cluster,1,22;0;1;2;3;4;5;6,1.4999999999999998,8.999999999999996,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0088,0.010000000002376164,0.0916,0.09759229022348126,-0.005992290223481259,8.999999999999996,8.725749235235181,-0.27425076476481536
star,40,correlated,0.3,1.5,point,1,12,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0088,0.010000000002376164,0.0138,0.013390958055895574,0.00040904194410442546,2.25,2.3117650104636542,0.061765010463654235
star,40,correlated,0.3,1.5,edge_bipolar,1,0-32,1.4999999999999998,47.24999999999999,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0088,0.010000000002376164,0.7004,0.6935572224600309,0.0068427775399690915,47.24999999999999,47.56900119243846,0.3190011924384706
star,40,correlated,0.3,1.5,high_frequency,1,lambda_max,1.5,90.00000000000003,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0088,0.010000000002376164,0.9516,0.9523186400421723,-0.0007186400421722583,90.00000000000003,89.2456770512695,-0.7543229487305325
star,40,correlated,0.3,3.0,constant,1,all,2.9999999999999996,-1.8958500730314183e-15,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0088,0.010000000002376164,0.0074,0.010000000002376164,-0.0026000000023761634,-1.8958500730314183e-15,-0.11926960395718389,-0.11926960395718199
star,40,correlated,0.3,3.0,fiedler,1,fiedler,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0088,0.010000000002376164,0.031,0.028564126863352246,0.0024358731366477537,9.0,9.015901282210432,0.0159012822104323
star,40,correlated,0.3,3.0,cluster,1,16;0;1;2;3;4;5;6,2.9999999999999996,35.999999999999986,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0088,0.010000000002376164,0.5456,0.5479587508847628,-0.0023587508847627836,35.999999999999986,36.124953871558766,0.12495387155878035
star,40,correlated,0.3,3.0,point,1,30,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0088,0.010000000002376164,0.0308,0.03139356785927844,-0.0005935678592784363,9.0,8.865166860760748,-0.13483313923925166
star,40,correlated,0.3,3.0,edge_bipolar,1,0-35,2.9999999999999996,188.99999999999997,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0088,0.010000000002376164,1.0,0.9998805824677313,0.00011941753226873963,188.99999999999997,188.82853096632627,-0.17146903367370214
star,40,correlated,0.3,3.0,high_frequency,1,lambda_max,3.0,360.0000000000001,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0088,0.010000000002376164,1.0,0.9999999983042308,1.6957691917340867e-09,360.0000000000001,362.84444398922193,2.8444439892218156
star,40,correlated,0.3,0.75,constant,2,all,0.7499999999999999,-1.1849062956446365e-16,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0086,0.010000000002376164,0.0082,0.010000000002376164,-0.001800000002376163,-1.1849062956446365e-16,-0.09112176991656717,-0.09112176991656705
star,40,correlated,0.3,0.75,fiedler,2,fiedler,0.75,0.5625,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0086,0.010000000002376164,0.0092,0.010667144156715436,-0.0014671441567154359,0.5625,0.6719560170758214,0.10945601707582142
star,40,correlated,0.3,0.75,cluster,2,2;0;1;3;4;5;6;7,0.7499999999999999,2.249999999999999,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0086,0.010000000002376164,0.0236,0.026234738565650673,-0.002634738565650673,2.249999999999999,2.107042792852832,-0.14295720714716698
star,40,correlated,0.3,0.75,point,2,15,0.75,0.5625,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0086,0.010000000002376164,0.0116,0.010762254012270267,0.0008377459877297322,0.5625,0.6807933394586794,0.11829333945867937
star,40,correlated,0.3,0.75,edge_bipolar,2,0-27,0.7499999999999999,11.812499999999998,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0086,0.010000000002376164,0.1466,0.14789194573491832,-0.0012919457349183094,11.812499999999998,11.71966758034262,-0.09283241965737865
star,40,correlated,0.3,0.75,high_frequency,2,lambda_max,0.75,22.500000000000007,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0086,0.010000000002376164,0.3274,0.3249004920909948,0.0024995079090052164,22.500000000000007,22.828036272152755,0.32803627215274744
star,40,correlated,0.3,1.5,constant,2,all,1.4999999999999998,-4.739625182578546e-16,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0086,0.010000000002376164,0.0108,0.010000000002376164,0.0007999999976238369,-4.739625182578546e-16,0.10672362567689753,0.106723625676898
star,40,correlated,0.3,1.5,fiedler,2,fiedler,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0086,0.010000000002376164,0.0126,0.012956712520895919,-0.00035671252089591876,2.25,2.4008650304005084,0.15086503040050836
star,40,correlated,0.3,1.5,cluster,2,6;0;1;2;3;4;5;7,1.4999999999999998,8.999999999999996,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0086,0.010000000002376164,0.0912,0.09759229022348109,-0.00639229022348109,8.999999999999996,8.6534445914567,-0.3465554085432956
star,40,correlated,0.3,1.5,point,2,34,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0086,0.010000000002376164,0.0138,0.013390958055895574,0.00040904194410442546,2.25,2.1012247071026504,-0.1487752928973496
star,40,correlated,0.3,1.5,edge_bipolar,2,0-24,1.4999999999999998,47.24999999999999,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0086,0.010000000002376164,0.6948,0.6935572224600316,0.001242777539968376,47.24999999999999,47.23270127755763,-0.01729872244236219
star,40,correlated,0.3,1.5,high_frequency,2,lambda_max,1.5,90.00000000000003,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0086,0.010000000002376164,0.9484,0.9523186400421723,-0.003918640042172239,90.00000000000003,89.46786948282008,-0.5321305171799509
star,40,correlated,0.3,3.0,constant,2,all,2.9999999999999996,-1.8958500730314183e-15,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0086,0.010000000002376164,0.0102,0.010000000002376164,0.00019999999762383702,-1.8958500730314183e-15,0.07502788466141475,0.07502788466141665
star,40,correlated,0.3,3.0,fiedler,2,fiedler,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0086,0.010000000002376164,0.0304,0.028564126863352246,0.001835873136647754,9.0,8.98484194264779,-0.015158057352209653
star,40,correlated,0.3,3.0,cluster,2,8;0;1;2;3;4;5;6,2.9999999999999996,35.999999999999986,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0086,0.010000000002376164,0.5526,0.5479587508847625,0.004641249115237445,35.999999999999986,36.29108185588771,0.2910818558877253
star,40,correlated,0.3,3.0,point,2,29,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0086,0.010000000002376164,0.0358,0.03139356785927849,0.004406432140721506,9.0,9.178597636811485,0.17859763681148522
star,40,correlated,0.3,3.0,edge_bipolar,2,0-26,2.9999999999999996,188.99999999999997,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0086,0.010000000002376164,1.0,0.9998805824677313,0.00011941753226873963,188.99999999999997,189.1887675322106,0.18876753221061904
star,40,correlated,0.3,3.0,high_frequency,2,lambda_max,3.0,360.0000000000001,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0086,0.010000000002376164,1.0,0.9999999983042308,1.6957691917340867e-09,360.0000000000001,360.3255431935812,0.3255431935810975
star,40,correlated,0.3,0.75,constant,3,all,0.7499999999999999,-1.1849062956446365e-16,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0102,0.010000000002376164,0.0088,0.010000000002376164,-0.0012000000023761632,-1.1849062956446365e-16,0.13299906002127138,0.1329990600212715
star,40,correlated,0.3,0.75,fiedler,3,fiedler,0.75,0.5625,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0102,0.010000000002376164,0.0094,0.010667144156715436,-0.0012671441567154353,0.5625,0.6123179103447516,0.04981791034475158
star,40,correlated,0.3,0.75,cluster,3,4;0;1;2;3;5;6;7,0.7499999999999999,2.249999999999999,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0102,0.010000000002376164,0.0262,0.026234738565650673,-3.473856565067157e-05,2.249999999999999,2.2880450581900984,0.03804505819009929
star,40,correlated,0.3,0.75,point,3,33,0.75,0.5625,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0102,0.010000000002376164,0.011,0.010762254012270267,0.00023774598772973235,0.5625,0.4761447186110406,-0.08635528138895943
star,40,correlated,0.3,0.75,edge_bipolar,3,0-31,0.7499999999999999,11.812499999999998,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0102,0.010000000002376164,0.1416,0.14789194573491832,-0.006291945734918314,11.812499999999998,11.57244189503372,-0.24005810496627866
star,40,correlated,0.3,0.75,high_frequency,3,lambda_max,0.75,22.500000000000007,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0102,0.010000000002376164,0.3152,0.3249004920909948,-0.009700492090994828,22.500000000000007,22.091459227389397,-0.4085407726106105
star,40,correlated,0.3,1.5,constant,3,all,1.4999999999999998,-4.739625182578546e-16,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0102,0.010000000002376164,0.0098,0.010000000002376164,-0.00020000000237616403,-4.739625182578546e-16,0.08992825556302719,0.08992825556302766
star,40,correlated,0.3,1.5,fiedler,3,fiedler,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0102,0.010000000002376164,0.0138,0.012956712520895919,0.0008432874791040809,2.25,2.3491700174829795,0.09917001748297949
star,40,correlated,0.3,1.5,cluster,3,16;0;1;2;3;4;5;6,1.4999999999999998,8.999999999999996,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0102,0.010000000002376164,0.0994,0.09759229022348131,0.0018077097765186873,8.999999999999996,9.237918849738705,0.23791884973870836
star,40,correlated,0.3,1.5,point,3,32,1.5,2.25,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0102,0.010000000002376164,0.0178,0.013390958055895574,0.0044090419441044255,2.25,2.4417037281003964,0.19170372810039638
star,40,correlated,0.3,1.5,edge_bipolar,3,0-19,1.4999999999999998,47.24999999999999,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0102,0.010000000002376164,0.6868,0.693557222460031,-0.006757222460031076,47.24999999999999,47.00664907541851,-0.24335092458148466
star,40,correlated,0.3,1.5,high_frequency,3,lambda_max,1.5,90.00000000000003,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0102,0.010000000002376164,0.951,0.9523186400421723,-0.0013186400421723032,90.00000000000003,89.60108125504468,-0.3989187449553526
star,40,correlated,0.3,3.0,constant,3,all,2.9999999999999996,-1.8958500730314183e-15,-2.1065000811460208e-16,0.9999999999999978,40.0,-5.266250202865052e-18,36.43823806883952,0.0102,0.010000000002376164,0.0116,0.010000000002376164,0.0015999999976238355,-1.8958500730314183e-15,0.2569408023321582,0.2569408023321601
star,40,correlated,0.3,3.0,fiedler,3,fiedler,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0102,0.010000000002376164,0.0298,0.028564126863352246,0.001235873136647754,9.0,9.102304841475704,0.10230484147570351
star,40,correlated,0.3,3.0,cluster,3,36;0;1;2;3;4;5;6,2.9999999999999996,35.999999999999986,3.999999999999999,0.9999999999999978,40.0,0.09999999999999998,36.43823806883952,0.0102,0.010000000002376164,0.5556,0.5479587508847625,0.007641249115237447,35.999999999999986,36.679778114250006,0.6797781142500199
star,40,correlated,0.3,3.0,point,3,25,3.0,9.0,1.0,0.9999999999999978,40.0,0.025,36.43823806883952,0.0102,0.010000000002376164,0.0318,0.03139356785927849,0.00040643214072150907,9.0,8.989867721372395,-0.010132278627605018
star,40,correlated,0.3,3.0,edge_bipolar,3,0-16,2.9999999999999996,188.99999999999997,21.0,0.9999999999999978,40.0,0.525,36.43823806883952,0.0102,0.010000000002376164,1.0,0.9998805824677313,0.00011941753226873963,188.99999999999997,189.91485907746792,0.9148590774679519
star,40,correlated,0.3,3.0,high_frequency,3,lambda_max,3.0,360.0000000000001,40.000000000000014,0.9999999999999978,40.0,1.0000000000000004,36.43823806883952,0.0102,0.010000000002376164,1.0,0.9999999983042308,1.6957691917340867e-09,360.0000000000001,357.43442244879947,-2.565577551200647
star,60,iid,0.15,0.75,constant,0,all,0.7500000000000002,4.2998752849492583e-17,7.644222728798677e-17,0.9999999999999986,60.0,1.2740371214664462e-18,10.274794540306733,0.0118,0.010000000000009113,0.0092,0.010000000000009113,-0.0008000000000091129,4.2998752849492583e-17,-0.02840256852360934,-0.02840256852360938
star,60,iid,0.15,0.75,fiedler,0,fiedler,0.75,0.5625,1.0,0.9999999999999986,60.0,0.016666666666666666,10.274794540306733,0.0118,0.010000000000009113,0.0122,0.01270369838309865,-0.0005036983830986486,0.5625,0.5798620456003887,0.017362045600388676
star,60,iid,0.15,0.75,cluster,0,29;0;1;2;3;4;5;6;7;8;9;10,0.7500000000000001,2.25,3.9999999999999982,0.9999999999999986,60.0,0.06666666666666664,10.274794540306733,0.0118,0.010000000000009113,0.0888,0.08856731428574494,0.00023268571425506812,2.25,2.3205708478241327,0.0705708478241327
star,60,iid,0.15,0.75,point,0,5,0.75,0.5625,1.0,0.9999999999999986,60.0,0.016666666666666666,10.274794540306733,0.0118,0.010000000000009113,0.0166,0.012965688621556282,0.0036343113784437185,0.5625,0.5861864875207852,0.02368648752078517
star,60,iid,0.15,0.75,edge_bipolar,0,0-15,0.7499999999999999,17.437499999999996,31.0,0.9999999999999986,60.0,0.5166666666666667,10.274794540306733,0.0118,0.010000000000009113,0.852,0.8478340709450711,0.004165929054928852,17.437499999999996,17.380201938371556,-0.05729806162844042
star,60,iid,0.15,0.75,high_frequency,0,lambda_max,0.7500000000000001,33.750000000000014,60.0,0.9999999999999986,60.0,1.0,10.274794540306733,0.0118,0.010000000000009113,0.9916,0.9922636679849569,-0.0006636679849568727,33.750000000000014,33.7034798351282,-0.046520164871814984
star,60,iid,0.15,1.5,constant,0,all,1.5000000000000004,1.7199501139797033e-16,7.644222728798677e-17,0.9999999999999986,60.0,1.2740371214664462e-18,10.274794540306733,0.0118,0.010000000000009113,0.0098,0.010000000000009113,-0.00020000000000911303,1.7199501139797033e-16,-0.021102503116015914,-0.021102503116016087
star,60,iid,0.15,1.5,fiedler,0,fiedler,1.5,2.25,1.0,0.9999999999999986,60.0,0.016666666666666666,10.274794540306733,0.0118,0.010000000000009113,0.027,0.026339312410002536,0.0006606875899974642,2.25,2.2766906737138433,0.02669067371384326
star,60,iid,0.15,1.5,cluster,0,7;0;1;2;3;4;5;6;8;9;10;11,1.5000000000000002,9.0,3.9999999999999982,0.9999999999999986,60.0,0.06666666666666664,10.274794540306733,0.0118,0.010000000000009113,0.5058,0.5023670004837804,0.0034329995162196703,9.0,9.076304722396259,0.07630472239625874
star,60,iid,0.15,1.5,point,0,47,1.5,2.25,1.0,0.9999999999999986,60.0,0.016666666666666666,10.274794540306733,0.0118,0.010000000000009113,0.0294,0.027996747031103053,0.001403252968896946,2.25,2.2034917393288493,-0.04650826067115066
star,60,iid,0.15,1.5,edge_bipolar,0,0-12,1.4999999999999998,69.74999999999999,31.0,0.9999999999999986,60.0,0.5166666666666667,10.274794540306733,0.0118,0.010000000000009113,1.0,0.9999987580016303,1.2419983697053993e-06,69.74999999999999,70.1247376144957,0.3747376144957144
star,60,iid,0.15,1.5,high_frequency,0,lambda_max,1.5000000000000002,135.00000000000006,60.0,0.9999999999999986,60.0,1.0,10.274794540306733,0.0118,0.010000000000009113,1.0,0.9999999999999406,5.939693181744587e-14,135.00000000000006,134.72928325810526,-0.27071674189480177
star,60,iid,0.15,3.0,constant,0,all,3.000000000000001,6.879800455918813e-16,7.644222728798677e-17,0.9999999999999986,60.0,1.2740371214664462e-18,10.274794540306733,0.0118,0.010000000000009113,0.013,0.010000000000009113,0.0029999999999908867,6.879800455918813e-16,-0.010485609512313587,-0.010485609512314276
star,60,iid,0.15,3.0,fiedler,0,fiedler,3.0,9.0,1.0,0.9999999999999986,60.0,0.016666666666666666,10.274794540306733,0.0118,0.010000000000009113,0.7506,0.7603772222119025,-0.00977722221190247,9.0,8.948455941368971,-0.05154405863102873
star,60,iid,0.15,3.0,cluster,0,39;0;1;2;3;4;5;6;7;8;9;10,3.0000000000000004,36.0,3.9999999999999982,0.9999999999999986,60.0,0.06666666666666664,10.274794540306733,0.0118,0.010000000000009113,0.999,0.999519050807246,-0.0005190508072460132,36.0,36.15294321271017,0.15294321271016997
star,60,iid,0.15,3.0,point,0,52,3.0,9.0,1.0,0.9999999999999986,60.0,0.016666666666666666,10.274794540306733,0.0118,0.010000000000009113,0.7286,0.7317660878327865,-0.0031660878327864905,9.0,8.985091728320853,-0.014908271679146878
star,60,iid,0.15,3.0,edge_bipolar,0,0-53,2.9999999999999996,278.99999999999994,31.0,0.9999999999999986,60.0,0.5166666666666667,10.274794540306733,0.0118,0.010000000000009113,1.0,0.9999999999999788,2.120525977034049e-14,278.99999999999994,279.4022282391913,0.402228239191345
